title;IMAS
subtit;Índice de mercado dos títulos públicos atrelados a Selic
dfont;ANBIMA
vtype;perc
decimal;2
mult;1
divshow;1
group;1
yref;0
blk_dx;80
period;month
date_type;dd_mm_yyyy
;
;
;
;
;
data;begin
x;y
20/06/2008;1556.157842
23/06/2008;1556.859176
24/06/2008;1557.565893
25/06/2008;1558.275973
26/06/2008;1558.993602
27/06/2008;1559.711083
30/06/2008;1560.425798
01/07/2008;1561.149667
02/07/2008;1561.873117
03/07/2008;1562.591421
04/07/2008;1563.307362
07/07/2008;1564.01775
08/07/2008;1564.73216
09/07/2008;1565.442628
10/07/2008;1566.152709
11/07/2008;1566.870796
14/07/2008;1567.580446
15/07/2008;1568.297415
16/07/2008;1569.015905
17/07/2008;1569.723537
18/07/2008;1570.426704
21/07/2008;1571.146475
22/07/2008;1571.856872
23/07/2008;1572.573514
24/07/2008;1573.289865
25/07/2008;1574.048776
28/07/2008;1574.809146
29/07/2008;1575.562627
30/07/2008;1576.323361
31/07/2008;1577.084125
01/08/2008;1577.845144
04/08/2008;1578.606696
05/08/2008;1579.361462
06/08/2008;1580.122347
07/08/2008;1580.881332
08/08/2008;1581.63596
11/08/2008;1582.402358
12/08/2008;1583.165666
13/08/2008;1583.924848
14/08/2008;1584.687547
15/08/2008;1585.454529
18/08/2008;1586.219287
19/08/2008;1586.982561
20/08/2008;1587.739915
21/08/2008;1588.509649
22/08/2008;1589.272199
25/08/2008;1590.035119
26/08/2008;1590.792508
27/08/2008;1591.541549
28/08/2008;1592.296645
29/08/2008;1593.05166
01/09/2008;1593.810424
02/09/2008;1594.570274
03/09/2008;1595.329466
04/09/2008;1596.066227
05/09/2008;1596.819954
08/09/2008;1597.57261
09/09/2008;1598.318902
10/09/2008;1599.054007
11/09/2008;1599.751273
12/09/2008;1600.519165
15/09/2008;1601.299298
16/09/2008;1602.076595
17/09/2008;1602.796816
18/09/2008;1603.492961
19/09/2008;1604.248943
22/09/2008;1605.005516
23/09/2008;1605.767393
24/09/2008;1606.530183
25/09/2008;1607.293707
26/09/2008;1608.078809
29/09/2008;1608.86313
30/09/2008;1609.644656
01/10/2008;1610.424007
02/10/2008;1611.204285
03/10/2008;1611.993871
06/10/2008;1612.784654
07/10/2008;1613.57771
08/10/2008;1614.377769
09/10/2008;1615.181848
10/10/2008;1615.98645
13/10/2008;1616.787402
14/10/2008;1617.591235
15/10/2008;1618.394532
16/10/2008;1619.186067
17/10/2008;1619.996371
20/10/2008;1620.79547
21/10/2008;1621.602437
22/10/2008;1622.413947
23/10/2008;1623.21492
24/10/2008;1624.009861
27/10/2008;1624.811939
28/10/2008;1625.605571
29/10/2008;1626.411098
30/10/2008;1627.227442
31/10/2008;1628.03159
03/11/2008;1628.84113
04/11/2008;1629.648739
05/11/2008;1630.436783
06/11/2008;1631.201295
07/11/2008;1631.988668
10/11/2008;1632.773335
11/11/2008;1633.592389
12/11/2008;1634.402515
13/11/2008;1635.220368
14/11/2008;1636.045675
17/11/2008;1636.867418
18/11/2008;1637.691569
19/11/2008;1638.517847
20/11/2008;1639.349698
21/11/2008;1640.190172
24/11/2008;1641.022868
25/11/2008;1641.843336
26/11/2008;1642.67536
27/11/2008;1643.498318
28/11/2008;1644.337669
01/12/2008;1645.182692
02/12/2008;1646.024821
03/12/2008;1646.867063
04/12/2008;1647.712952
05/12/2008;1648.554486
08/12/2008;1649.395312
09/12/2008;1650.228727
10/12/2008;1651.071905
11/12/2008;1651.913568
12/12/2008;1652.75859
15/12/2008;1653.601945
16/12/2008;1654.440855
17/12/2008;1655.281434
18/12/2008;1656.122625
19/12/2008;1656.962502
22/12/2008;1657.802804
23/12/2008;1658.650364
24/12/2008;1659.493287
26/12/2008;1660.342321
29/12/2008;1661.191779
30/12/2008;1662.038996
31/12/2008;1662.883639
02/01/2009;1663.732001
05/01/2009;1664.57101
06/01/2009;1665.417951
07/01/2009;1666.27388
08/01/2009;1667.180592
09/01/2009;1668.040177
12/01/2009;1668.903279
13/01/2009;1669.77333
14/01/2009;1670.649617
15/01/2009;1671.515024
16/01/2009;1672.372947
19/01/2009;1673.240906
20/01/2009;1674.099735
21/01/2009;1674.970742
22/01/2009;1675.829614
23/01/2009;1676.623037
26/01/2009;1677.417532
27/01/2009;1678.20692
28/01/2009;1678.998179
29/01/2009;1679.801103
30/01/2009;1680.600158
02/02/2009;1681.393366
03/02/2009;1682.186656
04/02/2009;1682.98602
05/02/2009;1683.790863
06/02/2009;1684.579649
09/02/2009;1685.380417
10/02/2009;1686.17244
11/02/2009;1686.970671
12/02/2009;1687.770142
13/02/2009;1688.564482
16/02/2009;1689.363663
17/02/2009;1690.160104
18/02/2009;1690.958902
19/02/2009;1691.759315
20/02/2009;1692.563101
25/02/2009;1693.362391
26/02/2009;1694.159406
27/02/2009;1694.958714
02/03/2009;1695.757032
03/03/2009;1696.55865
04/03/2009;1697.361333
05/03/2009;1698.159899
06/03/2009;1698.966491
09/03/2009;1699.770346
10/03/2009;1700.572316
11/03/2009;1701.377298
12/03/2009;1702.183075
13/03/2009;1702.89984
16/03/2009;1703.61475
17/03/2009;1704.333314
18/03/2009;1705.048514
19/03/2009;1705.763364
20/03/2009;1706.480031
23/03/2009;1707.196451
24/03/2009;1707.913038
25/03/2009;1708.629189
26/03/2009;1709.344787
27/03/2009;1710.060798
30/03/2009;1710.774757
31/03/2009;1711.491589
01/04/2009;1712.209399
02/04/2009;1712.927201
03/04/2009;1713.645983
06/04/2009;1714.366706
07/04/2009;1715.086993
08/04/2009;1715.807809
09/04/2009;1716.526188
13/04/2009;1717.248909
14/04/2009;1717.968848
15/04/2009;1718.69141
16/04/2009;1719.411804
17/04/2009;1720.133375
20/04/2009;1720.849715
22/04/2009;1721.570584
23/04/2009;1722.295323
24/04/2009;1723.017607
27/04/2009;1723.739603
28/04/2009;1724.462682
29/04/2009;1725.185491
30/04/2009;1725.909831
04/05/2009;1726.571439
05/05/2009;1727.235223
06/05/2009;1727.898782
07/05/2009;1728.562623
08/05/2009;1729.226695
11/05/2009;1729.889736
12/05/2009;1730.552853
13/05/2009;1731.216658
14/05/2009;1731.880018
15/05/2009;1732.544301
18/05/2009;1733.209399
19/05/2009;1733.875472
20/05/2009;1734.539998
21/05/2009;1735.206015
22/05/2009;1735.872079
25/05/2009;1736.539686
26/05/2009;1737.205895
27/05/2009;1737.871905
28/05/2009;1738.539032
29/05/2009;1739.206204
01/06/2009;1739.875155
02/06/2009;1740.542539
03/06/2009;1741.209889
04/06/2009;1741.878484
05/06/2009;1742.547309
08/06/2009;1743.215317
09/06/2009;1743.885311
10/06/2009;1744.55545
12/06/2009;1745.224147
15/06/2009;1745.832209
16/06/2009;1746.439563
17/06/2009;1747.048884
18/06/2009;1747.656028
19/06/2009;1748.263634
22/06/2009;1748.870944
23/06/2009;1749.480457
24/06/2009;1750.088988
25/06/2009;1750.697303
26/06/2009;1751.307193
29/06/2009;1751.916069
30/06/2009;1752.525148
01/07/2009;1753.134676
02/07/2009;1753.743139
03/07/2009;1754.351778
06/07/2009;1754.961775
07/07/2009;1755.571692
08/07/2009;1756.182948
09/07/2009;1756.793731
10/07/2009;1757.403389
13/07/2009;1758.014544
14/07/2009;1758.625837
15/07/2009;1759.237073
16/07/2009;1759.848813
17/07/2009;1760.460702
20/07/2009;1761.072605
21/07/2009;1761.685654
22/07/2009;1762.297444
23/07/2009;1762.909662
24/07/2009;1763.490442
27/07/2009;1764.071571
28/07/2009;1764.652577
29/07/2009;1765.233441
30/07/2009;1765.81579
31/07/2009;1766.396526
03/08/2009;1766.978158
04/08/2009;1767.559011
05/08/2009;1768.140527
06/08/2009;1768.723068
07/08/2009;1769.304601
10/08/2009;1769.886925
11/08/2009;1770.469641
12/08/2009;1771.052806
13/08/2009;1771.635969
14/08/2009;1772.219137
17/08/2009;1772.802209
18/08/2009;1773.385325
19/08/2009;1773.969552
20/08/2009;1774.552216
21/08/2009;1775.136947
24/08/2009;1775.720719
25/08/2009;1776.30526
26/08/2009;1776.890045
27/08/2009;1777.474787
28/08/2009;1778.059696
31/08/2009;1778.645158
01/09/2009;1779.230377
02/09/2009;1779.815997
03/09/2009;1780.400036
04/09/2009;1780.986215
08/09/2009;1781.571202
09/09/2009;1782.157115
10/09/2009;1782.743066
11/09/2009;1783.330169
14/09/2009;1783.917356
15/09/2009;1784.50417
16/09/2009;1785.091995
17/09/2009;1785.680838
18/09/2009;1786.267542
21/09/2009;1786.858486
22/09/2009;1787.445236
23/09/2009;1788.033941
24/09/2009;1788.622022
25/09/2009;1789.209109
28/09/2009;1789.798006
29/09/2009;1790.387101
30/09/2009;1790.976213
01/10/2009;1791.565761
02/10/2009;1792.154919
05/10/2009;1792.744521
06/10/2009;1793.334893
07/10/2009;1793.925456
08/10/2009;1794.515681
09/10/2009;1795.10667
13/10/2009;1795.697232
14/10/2009;1796.288181
15/10/2009;1796.879645
16/10/2009;1797.47089
19/10/2009;1798.062508
20/10/2009;1798.654475
21/10/2009;1799.247407
22/10/2009;1799.839847
23/10/2009;1800.432789
26/10/2009;1801.025018
27/10/2009;1801.617924
28/10/2009;1802.211885
29/10/2009;1802.805199
30/10/2009;1803.398636
03/11/2009;1803.991752
04/11/2009;1804.585703
05/11/2009;1805.179566
06/11/2009;1805.773848
09/11/2009;1806.368099
10/11/2009;1806.962647
11/11/2009;1807.557527
12/11/2009;1808.152527
13/11/2009;1808.748012
16/11/2009;1809.343255
17/11/2009;1809.938762
18/11/2009;1810.536105
19/11/2009;1811.131105
20/11/2009;1811.72727
23/11/2009;1812.323082
24/11/2009;1812.919555
25/11/2009;1813.5164
26/11/2009;1814.113319
27/11/2009;1814.710534
30/11/2009;1815.309553
01/12/2009;1815.905159
02/12/2009;1816.503061
03/12/2009;1817.101133
04/12/2009;1817.699306
07/12/2009;1818.298356
08/12/2009;1818.896377
09/12/2009;1819.495384
10/12/2009;1820.094437
11/12/2009;1820.693371
14/12/2009;1821.292342
15/12/2009;1821.891871
16/12/2009;1822.496454
17/12/2009;1823.09585
18/12/2009;1823.694901
21/12/2009;1824.295696
22/12/2009;1824.895137
23/12/2009;1825.498163
24/12/2009;1826.099245
28/12/2009;1826.699415
29/12/2009;1827.301191
30/12/2009;1827.90374
31/12/2009;1828.505394
04/01/2010;1829.106622
05/01/2010;1829.708411
06/01/2010;1830.311359
07/01/2010;1830.914276
08/01/2010;1831.516533
11/01/2010;1832.118442
12/01/2010;1832.72055
13/01/2010;1833.323784
14/01/2010;1833.92705
15/01/2010;1834.531062
18/01/2010;1835.135921
19/01/2010;1835.74179
20/01/2010;1836.34616
21/01/2010;1836.950585
22/01/2010;1837.555738
25/01/2010;1838.160659
26/01/2010;1838.765665
27/01/2010;1839.371914
28/01/2010;1839.977091
29/01/2010;1840.58365
01/02/2010;1841.18931
02/02/2010;1841.796078
03/02/2010;1842.401714
04/02/2010;1843.008393
05/02/2010;1843.615421
08/02/2010;1844.221368
09/02/2010;1844.828211
10/02/2010;1845.435625
11/02/2010;1846.042269
12/02/2010;1846.649456
17/02/2010;1847.257242
18/02/2010;1847.865444
19/02/2010;1848.473558
22/02/2010;1849.0821
23/02/2010;1849.690769
24/02/2010;1850.299236
25/02/2010;1850.907946
26/02/2010;1851.517117
01/03/2010;1852.126686
02/03/2010;1852.735963
03/03/2010;1853.345291
04/03/2010;1853.955588
05/03/2010;1854.565783
08/03/2010;1855.176139
09/03/2010;1855.786421
10/03/2010;1856.397564
11/03/2010;1857.008431
12/03/2010;1857.620561
15/03/2010;1858.231895
16/03/2010;1858.84341
17/03/2010;1859.456795
18/03/2010;1860.069265
19/03/2010;1860.681074
22/03/2010;1861.293677
23/03/2010;1861.90646
24/03/2010;1862.519135
25/03/2010;1863.132376
26/03/2010;1863.745883
29/03/2010;1864.359061
30/03/2010;1864.972605
31/03/2010;1865.586588
01/04/2010;1866.200386
05/04/2010;1866.814805
06/04/2010;1867.429479
07/04/2010;1868.044336
08/04/2010;1868.659404
09/04/2010;1869.274612
12/04/2010;1869.890036
13/04/2010;1870.505393
14/04/2010;1871.121294
15/04/2010;1871.737387
16/04/2010;1872.353467
19/04/2010;1872.969788
20/04/2010;1873.586501
22/04/2010;1874.203368
23/04/2010;1874.820383
26/04/2010;1875.436837
27/04/2010;1876.053405
28/04/2010;1876.670417
29/04/2010;1877.287573
30/04/2010;1877.956262
03/05/2010;1878.625775
04/05/2010;1879.295636
05/05/2010;1879.965451
06/05/2010;1880.635853
07/05/2010;1881.306369
10/05/2010;1881.977094
11/05/2010;1882.648151
12/05/2010;1883.319447
13/05/2010;1883.990931
14/05/2010;1884.662831
17/05/2010;1885.334361
18/05/2010;1886.006532
19/05/2010;1886.678731
20/05/2010;1887.351527
21/05/2010;1888.024407
24/05/2010;1888.69757
25/05/2010;1889.370234
26/05/2010;1890.04363
27/05/2010;1890.717563
28/05/2010;1891.391736
31/05/2010;1892.065469
01/06/2010;1892.739271
02/06/2010;1893.414109
04/06/2010;1894.089062
07/06/2010;1894.766364
08/06/2010;1895.44167
09/06/2010;1896.117505
10/06/2010;1896.79348
11/06/2010;1897.521209
14/06/2010;1898.249219
15/06/2010;1898.977493
16/06/2010;1899.706086
17/06/2010;1900.434955
18/06/2010;1901.163316
21/06/2010;1901.892815
22/06/2010;1902.622431
23/06/2010;1903.352409
24/06/2010;1904.082703
25/06/2010;1904.813525
28/06/2010;1905.544287
29/06/2010;1906.276075
30/06/2010;1907.007949
01/07/2010;1907.740165
02/07/2010;1908.472873
05/07/2010;1909.205841
06/07/2010;1909.939112
07/07/2010;1910.671989
08/07/2010;1911.405532
09/07/2010;1912.139626
12/07/2010;1912.874049
13/07/2010;1913.608639
14/07/2010;1914.343547
15/07/2010;1915.07877
16/07/2010;1915.814206
19/07/2010;1916.549903
20/07/2010;1917.285656
21/07/2010;1918.02203
22/07/2010;1918.758518
23/07/2010;1919.529667
26/07/2010;1920.301353
27/07/2010;1921.073372
28/07/2010;1921.845723
29/07/2010;1922.618246
30/07/2010;1923.391091
09/08/2010;1928.034741
10/08/2010;1928.809868
11/08/2010;1929.585055
12/08/2010;1930.360647
13/08/2010;1931.136588
16/08/2010;1931.912963
17/08/2010;1932.68965
18/08/2010;1933.46658
19/08/2010;1934.243801
20/08/2010;1935.021425
23/08/2010;1935.799108
24/08/2010;1936.577234
25/08/2010;1937.355764
26/08/2010;1938.134629
27/08/2010;1938.913701
30/08/2010;1939.693203
31/08/2010;1940.473018
01/09/2010;1941.253146
02/09/2010;1942.033506
03/09/2010;1942.814262
06/09/2010;1943.595198
08/09/2010;1944.378926
09/09/2010;1945.160625
10/09/2010;1945.942416
13/09/2010;1946.723699
14/09/2010;1947.506283
15/09/2010;1948.288698
16/09/2010;1949.071789
17/09/2010;1949.855374
20/09/2010;1950.638817
21/09/2010;1951.423033
22/09/2010;1952.207614
23/09/2010;1952.992401
24/09/2010;1953.777563
27/09/2010;1954.56304
28/09/2010;1955.348726
29/09/2010;1956.134835
30/09/2010;1956.92126
01/10/2010;1957.707866
04/10/2010;1958.494799
05/10/2010;1959.282108
06/10/2010;1960.069798
07/10/2010;1960.857805
08/10/2010;1961.646681
11/10/2010;1962.435724
13/10/2010;1963.224628
14/10/2010;1964.013904
15/10/2010;1964.803287
18/10/2010;1965.593179
19/10/2010;1966.383407
20/10/2010;1967.173549
21/10/2010;1967.964318
22/10/2010;1968.755498
25/10/2010;1969.546953
26/10/2010;1970.338625
27/10/2010;1971.13076
28/10/2010;1971.923193
29/10/2010;1972.715965
01/11/2010;1973.509057
03/11/2010;1974.302466
04/11/2010;1975.096195
05/11/2010;1975.890187
08/11/2010;1976.684316
09/11/2010;1977.478931
10/11/2010;1978.273936
11/11/2010;1979.069262
12/11/2010;1979.864825
16/11/2010;1980.660789
17/11/2010;1981.461983
18/11/2010;1982.258319
19/11/2010;1983.054901
22/11/2010;1983.852148
23/11/2010;1984.649716
24/11/2010;1985.447605
25/11/2010;1986.245815
26/11/2010;1987.044183
29/11/2010;1987.843034
30/11/2010;1988.642207
01/12/2010;1989.441567
02/12/2010;1990.241369
03/12/2010;1991.04142
06/12/2010;1991.843745
07/12/2010;1992.645051
08/12/2010;1993.446593
09/12/2010;1994.247909
10/12/2010;1995.049634
13/12/2010;1995.851859
14/12/2010;1996.656431
15/12/2010;1997.456746
16/12/2010;1998.260045
17/12/2010;1999.063879
20/12/2010;1999.866642
21/12/2010;2000.670563
22/12/2010;2001.474586
23/12/2010;2002.278979
24/12/2010;2003.083956
27/12/2010;2003.889009
28/12/2010;2004.693571
29/12/2010;2005.499773
30/12/2010;2006.305307
31/12/2010;2007.112624
03/01/2011;2007.920734
04/01/2011;2008.7287
05/01/2011;2009.535736
06/01/2011;2010.344099
07/01/2011;2011.152778
10/01/2011;2011.961962
11/01/2011;2012.770831
12/01/2011;2013.579456
13/01/2011;2014.389668
14/01/2011;2015.199513
17/01/2011;2016.009684
18/01/2011;2016.819971
19/01/2011;2017.630709
20/01/2011;2018.441729
21/01/2011;2019.28931
24/01/2011;2020.137039
25/01/2011;2020.985355
26/01/2011;2021.834075
27/01/2011;2022.682418
28/01/2011;2023.532532
31/01/2011;2024.382843
01/02/2011;2025.233671
02/02/2011;2026.084134
03/02/2011;2026.935677
04/02/2011;2027.787555
07/02/2011;2028.639573
08/02/2011;2029.492116
09/02/2011;2030.344246
10/02/2011;2031.197579
11/02/2011;2032.051118
14/02/2011;2032.905169
15/02/2011;2033.759495
16/02/2011;2034.614136
17/02/2011;2035.469157
18/02/2011;2036.324518
21/02/2011;2037.180341
22/02/2011;2038.036474
23/02/2011;2038.89258
24/02/2011;2039.748963
25/02/2011;2040.605788
28/02/2011;2041.463304
01/03/2011;2042.32131
02/03/2011;2043.1795
03/03/2011;2044.037989
04/03/2011;2044.933457
09/03/2011;2045.829201
10/03/2011;2046.725406
11/03/2011;2047.621847
14/03/2011;2048.519139
15/03/2011;2049.416026
16/03/2011;2050.315521
17/03/2011;2051.212899
18/03/2011;2052.111511
21/03/2011;2053.011556
22/03/2011;2053.909989
23/03/2011;2054.808536
24/03/2011;2055.708724
25/03/2011;2056.609902
28/03/2011;2057.512127
29/03/2011;2058.413523
30/03/2011;2059.315152
31/03/2011;2060.217196
01/04/2011;2061.119554
04/04/2011;2062.024746
05/04/2011;2062.928119
06/04/2011;2063.831416
07/04/2011;2064.737249
08/04/2011;2065.641563
11/04/2011;2066.546544
12/04/2011;2067.45216
13/04/2011;2068.356901
14/04/2011;2069.2628
15/04/2011;2070.17023
18/04/2011;2071.075581
19/04/2011;2071.982919
20/04/2011;2072.890813
25/04/2011;2073.79886
26/04/2011;2074.725807
27/04/2011;2075.653168
28/04/2011;2076.580943
29/04/2011;2077.509133
02/05/2011;2078.437686
03/05/2011;2079.367592
04/05/2011;2080.296025
05/05/2011;2081.225788
06/05/2011;2082.155818
09/05/2011;2083.0865
10/05/2011;2084.017598
11/05/2011;2084.949113
12/05/2011;2085.881655
13/05/2011;2086.814009
16/05/2011;2087.746774
17/05/2011;2088.679816
18/05/2011;2089.613342
19/05/2011;2090.547333
20/05/2011;2091.48203
23/05/2011;2092.416616
24/05/2011;2093.351885
25/05/2011;2094.287484
26/05/2011;2095.224024
27/05/2011;2096.159089
30/05/2011;2097.096006
31/05/2011;2098.032538
01/06/2011;2098.970863
02/06/2011;2099.909061
03/06/2011;2100.847678
06/06/2011;2101.786633
07/06/2011;2102.72609
08/06/2011;2103.665966
09/06/2011;2104.606263
10/06/2011;2105.565627
13/06/2011;2106.52534
14/06/2011;2107.485436
15/06/2011;2108.447725
16/06/2011;2109.408595
17/06/2011;2110.370677
20/06/2011;2111.333579
21/06/2011;2112.296526
22/06/2011;2113.259396
24/06/2011;2114.222187
27/06/2011;2115.185157
28/06/2011;2116.148566
29/06/2011;2117.113969
30/06/2011;2118.078113
01/07/2011;2119.043506
04/07/2011;2120.010224
05/07/2011;2120.975835
06/07/2011;2121.94201
07/07/2011;2122.909656
08/07/2011;2123.878432
11/07/2011;2124.845458
12/07/2011;2125.813798
13/07/2011;2126.782742
14/07/2011;2127.752214
15/07/2011;2128.722129
18/07/2011;2129.692485
19/07/2011;2130.663284
20/07/2011;2131.634526
21/07/2011;2132.60621
22/07/2011;2133.59719
25/07/2011;2134.58863
26/07/2011;2135.58053
27/07/2011;2136.572038
28/07/2011;2137.564724
29/07/2011;2138.558254
01/08/2011;2139.55252
02/08/2011;2140.547554
03/08/2011;2141.542224
04/08/2011;2142.537742
05/08/2011;2143.534119
08/08/2011;2144.530177
09/08/2011;2145.526697
10/08/2011;2146.52368
11/08/2011;2147.520988
12/08/2011;2148.519064
15/08/2011;2149.51735
16/08/2011;2150.516711
17/08/2011;2151.516013
18/08/2011;2152.5158
19/08/2011;2153.51603
22/08/2011;2154.516726
23/08/2011;2155.517887
24/08/2011;2156.519513
25/08/2011;2157.521035
26/08/2011;2158.522815
29/08/2011;2159.525061
30/08/2011;2160.52662
31/08/2011;2161.529795
01/09/2011;2162.533437
02/09/2011;2163.499039
05/09/2011;2164.465323
06/09/2011;2165.432038
08/09/2011;2166.399427
09/09/2011;2167.367006
12/09/2011;2168.334881
13/09/2011;2169.303324
14/09/2011;2170.2722
15/09/2011;2171.242303
16/09/2011;2172.212045
19/09/2011;2173.183225
20/09/2011;2174.15357
21/09/2011;2175.125086
22/09/2011;2176.096142
23/09/2011;2177.066737
26/09/2011;2178.038872
27/09/2011;2179.010866
28/09/2011;2179.983824
29/09/2011;2180.956323
30/09/2011;2181.929619
03/10/2011;2182.90307
04/10/2011;2183.878667
05/10/2011;2184.8592
06/10/2011;2185.832412
07/10/2011;2186.807144
10/10/2011;2187.787326
11/10/2011;2188.762307
13/10/2011;2189.738509
14/10/2011;2190.715777
17/10/2011;2191.693322
18/10/2011;2192.670485
19/10/2011;2193.649416
20/10/2011;2194.630053
21/10/2011;2195.572307
24/10/2011;2196.515053
25/10/2011;2197.455527
26/10/2011;2198.397639
27/10/2011;2199.345522
28/10/2011;2200.2935
31/10/2011;2201.236098
01/11/2011;2202.181233
03/11/2011;2203.127147
04/11/2011;2204.068181
07/11/2011;2205.014585
08/11/2011;2205.958493
09/11/2011;2206.902245
10/11/2011;2207.857864
11/11/2011;2208.808308
14/11/2011;2209.75599
16/11/2011;2210.715463
17/11/2011;2211.664324
18/11/2011;2212.61409
21/11/2011;2213.579247
22/11/2011;2214.532975
23/11/2011;2215.47924
24/11/2011;2216.428115
25/11/2011;2217.377639
28/11/2011;2218.328655
29/11/2011;2219.279945
30/11/2011;2220.23489
01/12/2011;2221.18906
02/12/2011;2222.098963
05/12/2011;2223.010799
06/12/2011;2223.925327
07/12/2011;2224.838257
08/12/2011;2225.752292
09/12/2011;2226.674523
12/12/2011;2227.587923
13/12/2011;2228.53988
14/12/2011;2229.460699
15/12/2011;2230.377497
16/12/2011;2231.294605
19/12/2011;2232.21022
20/12/2011;2233.126461
21/12/2011;2234.043187
22/12/2011;2234.974562
23/12/2011;2235.920403
26/12/2011;2236.83851
27/12/2011;2237.759075
28/12/2011;2238.679765
29/12/2011;2239.599749
30/12/2011;2240.518595
02/01/2012;2241.440188
03/01/2012;2242.36295
04/01/2012;2243.284232
05/01/2012;2244.208244
06/01/2012;2245.131073
09/01/2012;2246.051369
10/01/2012;2246.972544
11/01/2012;2247.899274
12/01/2012;2248.82599
13/01/2012;2249.765101
16/01/2012;2250.719946
17/01/2012;2251.64107
18/01/2012;2252.622323
19/01/2012;2253.548591
20/01/2012;2254.428056
23/01/2012;2255.316349
24/01/2012;2256.223202
25/01/2012;2257.10833
26/01/2012;2258.014102
27/01/2012;2258.910526
30/01/2012;2259.802071
31/01/2012;2260.700205
01/02/2012;2261.586211
02/02/2012;2262.494694
03/02/2012;2263.41046
06/02/2012;2264.311061
07/02/2012;2265.20042
08/02/2012;2266.082998
09/02/2012;2266.961263
10/02/2012;2267.849899
13/02/2012;2268.738138
14/02/2012;2269.619789
15/02/2012;2270.502319
16/02/2012;2271.387577
17/02/2012;2272.275006
22/02/2012;2273.1622
24/02/2012;2275.100992
27/02/2012;2276.025554
28/02/2012;2276.924049
29/02/2012;2277.865401
01/03/2012;2278.757762
02/03/2012;2279.659169
05/03/2012;2280.555003
06/03/2012;2281.457904
07/03/2012;2282.414148
08/03/2012;2283.365232
09/03/2012;2284.268025
12/03/2012;2285.192763
13/03/2012;2286.116638
14/03/2012;2286.998364
15/03/2012;2288.000108
16/03/2012;2288.977784
19/03/2012;2289.873917
20/03/2012;2291.129074
21/03/2012;2292.076126
22/03/2012;2293.178067
23/03/2012;2294.094131
26/03/2012;2295.008293
27/03/2012;2296.169507
28/03/2012;2297.58315
29/03/2012;2298.449508
30/03/2012;2299.447282
02/04/2012;2300.62571
03/04/2012;2301.563479
04/04/2012;2302.467069
05/04/2012;2303.369705
09/04/2012;2304.207975
10/04/2012;2305.101492
11/04/2012;2305.949794
12/04/2012;2306.86169
13/04/2012;2307.721259
16/04/2012;2308.576422
17/04/2012;2309.481716
18/04/2012;2310.348512
19/04/2012;2311.232551
20/04/2012;2312.028342
23/04/2012;2312.825938
24/04/2012;2313.624173
25/04/2012;2314.410296
26/04/2012;2315.227422
27/04/2012;2316.000587
30/04/2012;2316.79532
02/05/2012;2317.588937
03/05/2012;2318.362846
04/05/2012;2319.170369
07/05/2012;2320.018193
08/05/2012;2320.806722
09/05/2012;2321.638238
10/05/2012;2322.43427
11/05/2012;2323.225315
14/05/2012;2324.013137
15/05/2012;2324.791613
16/05/2012;2325.585488
17/05/2012;2326.36371
18/05/2012;2327.128055
21/05/2012;2327.913351
22/05/2012;2328.688822
23/05/2012;2329.470788
24/05/2012;2330.220258
25/05/2012;2330.999712
28/05/2012;2331.765365
29/05/2012;2332.553778
30/05/2012;2333.347711
31/05/2012;2334.141212
01/06/2012;2334.892536
04/06/2012;2335.625831
05/06/2012;2336.372226
06/06/2012;2337.113546
08/06/2012;2337.854566
11/06/2012;2338.588558
12/06/2012;2339.327641
13/06/2012;2340.065478
14/06/2012;2340.801456
15/06/2012;2341.525816
18/06/2012;2342.261889
19/06/2012;2342.996439
20/06/2012;2343.685123
21/06/2012;2344.332983
22/06/2012;2345.045443
25/06/2012;2345.733053
26/06/2012;2346.416464
27/06/2012;2347.115851
28/06/2012;2347.832247
29/06/2012;2348.531017
02/07/2012;2349.211951
03/07/2012;2349.71333
04/07/2012;2350.084537
05/07/2012;2350.758883
06/07/2012;2351.397797
09/07/2012;2352.143816
10/07/2012;2352.839718
11/07/2012;2353.488602
12/07/2012;2354.139248
13/07/2012;2354.735301
16/07/2012;2355.394709
17/07/2012;2356.053411
18/07/2012;2356.572236
19/07/2012;2357.227653
20/07/2012;2357.746304
23/07/2012;2358.309491
24/07/2012;2358.966053
25/07/2012;2359.622187
26/07/2012;2360.176757
27/07/2012;2360.823711
30/07/2012;2361.478211
31/07/2012;2362.147476
01/08/2012;2362.818615
02/08/2012;2363.391611
03/08/2012;2364.093906
06/08/2012;2364.768398
07/08/2012;2365.443636
08/08/2012;2366.07552
09/08/2012;2366.741612
10/08/2012;2367.417739
13/08/2012;2368.07097
14/08/2012;2368.767195
15/08/2012;2369.451285
16/08/2012;2370.161215
17/08/2012;2370.860291
20/08/2012;2371.564088
21/08/2012;2372.264038
22/08/2012;2372.966794
23/08/2012;2373.663392
24/08/2012;2374.24393
27/08/2012;2374.923265
28/08/2012;2375.623809
29/08/2012;2376.339351
30/08/2012;2377.028199
31/08/2012;2377.672449
03/09/2012;2378.321625
04/09/2012;2378.966409
05/09/2012;2379.609482
06/09/2012;2380.243534
10/09/2012;2380.889683
11/09/2012;2381.543078
12/09/2012;2382.208025
13/09/2012;2382.860144
14/09/2012;2383.522075
17/09/2012;2384.185885
18/09/2012;2384.846584
19/09/2012;2385.520228
20/09/2012;2386.182044
