data,valor
28/02/1992,0.0928
04/03/1992,0.0734
05/03/1992,0.0575
06/03/1992,0.0783
09/03/1992,0.0954
10/03/1992,0.0821
11/03/1992,0.075
12/03/1992,0.0844
13/03/1992,0.0651
16/03/1992,0.0998
17/03/1992,0.1391
18/03/1992,0.15
19/03/1992,0.0764
20/03/1992,0.0798
23/03/1992,0.0949
24/03/1992,0.077
25/03/1992,0.0873
26/03/1992,0.0785
27/03/1992,0.0796
30/03/1992,0.0828
31/03/1992,0.0734
01/04/1992,0.0889
02/04/1992,0.0852
03/04/1992,0.0789
06/04/1992,0.0947
07/04/1992,0.08
08/04/1992,0.0885
09/04/1992,0.0834
10/04/1992,0.0727
13/04/1992,0.0786
14/04/1992,0.0816
15/04/1992,0.0849
20/04/1992,0.0645
22/04/1992,0.0798
23/04/1992,0.0735
24/04/1992,0.0757
27/04/1992,0.083
28/04/1992,0.0499
29/04/1992,0.0765
30/04/1992,0.0739
04/05/1992,0.0831
05/05/1992,0.0831
06/05/1992,0.0743
07/05/1992,0.0779
08/05/1992,0.0922
11/05/1992,0.0789
12/05/1992,0.0807
13/05/1992,0.0701
14/05/1992,0.0916
15/05/1992,0.0793
18/05/1992,0.0686
19/05/1992,0.0579
20/05/1992,0.0756
21/05/1992,0.0694
22/05/1992,0.0717
25/05/1992,0.0864
26/05/1992,0.0831
27/05/1992,0.0762
28/05/1992,0.0806
29/05/1992,0.077
01/06/1992,0.0904
02/06/1992,0.0892
03/06/1992,0.0942
04/06/1992,0.0816
05/06/1992,0.0895
08/06/1992,0.0914
09/06/1992,0.0842
10/06/1992,0.2784
11/06/1992,0.0995
12/06/1992,0.0757
15/06/1992,0.0877
16/06/1992,0.0874
17/06/1992,0.1128
19/06/1992,0.0866
22/06/1992,0.0361
23/06/1992,0.0834
24/06/1992,0.077
25/06/1992,0.0785
26/06/1992,0.0818
29/06/1992,0.0544
30/06/1992,0.0739
01/07/1992,0.0707
02/07/1992,0.0799
03/07/1992,0.0685
06/07/1992,0.0857
07/07/1992,0.2644
08/07/1992,0.0794
09/07/1992,0.0588
10/07/1992,0.0675
13/07/1992,0.0726
14/07/1992,0.0974
15/07/1992,0.0708
16/07/1992,0.0801
17/07/1992,0.079
20/07/1992,0.0751
21/07/1992,0.0825
22/07/1992,0.0818
23/07/1992,0.0789
24/07/1992,0.0716
27/07/1992,0.0812
28/07/1992,0.0589
29/07/1992,0.073
30/07/1992,0.2143
31/07/1992,0.0692
03/08/1992,0.0952
04/08/1992,0.1886
05/08/1992,0.0966
06/08/1992,0.084
07/08/1992,0.0957
10/08/1992,0.0949
11/08/1992,0.0871
12/08/1992,0.0804
13/08/1992,0.088
14/08/1992,0.0712
17/08/1992,0.087
18/08/1992,0.0783
19/08/1992,0.0654
20/08/1992,0.076
21/08/1992,0.0732
24/08/1992,0.0807
25/08/1992,0.0689
26/08/1992,0.0883
27/08/1992,0.0705
28/08/1992,0.0816
31/08/1992,0.0777
01/09/1992,0.0689
02/09/1992,0.085
03/09/1992,0.0857
04/09/1992,0.0857
08/09/1992,0.0882
09/09/1992,0.0897
10/09/1992,0.0789
11/09/1992,0.0828
14/09/1992,0.082
15/09/1992,0.0761
16/09/1992,0.0847
17/09/1992,0.0744
18/09/1992,0.0751
21/09/1992,0.0718
