data,valor
01/02/1939,-1.52
01/03/1939,2.48
01/04/1939,1.81
01/05/1939,0.0
01/06/1939,-0.3
01/07/1939,-0.89
01/08/1939,0.7
01/09/1939,-0.99
01/10/1939,1.31
01/11/1939,0.3
01/12/1939,-1.38
01/01/1940,4.81
01/02/1940,-0.67
01/03/1940,1.73
01/04/1940,-0.09
01/05/1940,0.28
01/06/1940,1.04
01/07/1940,-0.56
01/08/1940,0.28
01/09/1940,0.09
01/10/1940,1.59
01/11/1940,2.3
01/12/1940,-1.71
01/01/1941,2.66
01/02/1941,4.29
01/03/1941,-3.34
01/04/1941,1.24
01/05/1941,3.76
01/06/1941,2.53
01/07/1941,-1.56
01/08/1941,1.34
01/09/1941,0.82
01/10/1941,-1.39
01/11/1941,1.99
01/12/1941,-1.3
01/01/1942,-0.91
01/02/1942,0.5
01/03/1942,-0.17
01/04/1942,4.81
01/05/1942,1.9
01/06/1942,3.57
01/07/1942,2.92
01/08/1942,1.31
01/09/1942,2.08
01/10/1942,-1.2
01/11/1942,0.28
01/12/1942,-0.21
01/01/1943,1.85
01/02/1943,1.4
01/03/1943,-0.14
01/04/1943,3.11
01/05/1943,0.4
01/06/1943,-0.47
01/07/1943,3.08
01/08/1943,0.19
01/09/1943,2.08
01/10/1943,4.19
01/11/1943,0.12
01/12/1943,2.01
01/01/1944,10.45
01/02/1944,0.65
01/03/1944,1.24
01/04/1944,4.19
01/05/1944,3.41
01/06/1944,1.72
01/07/1944,5.76
01/08/1944,1.69
01/09/1944,0.61
01/10/1944,0.27
01/11/1944,3.52
01/12/1944,-1.03
01/01/1945,5.17
01/02/1945,2.52
01/03/1945,1.29
01/04/1945,1.19
01/05/1945,0.67
01/06/1945,0.2
01/07/1945,2.85
01/08/1945,2.2
01/09/1945,0.67
01/10/1945,-1.84
01/11/1945,-0.56
01/12/1945,-0.08
01/01/1946,-3.14
01/02/1946,2.11
01/03/1946,8.29
01/04/1946,1.34
01/05/1946,1.6
01/06/1946,1.99
01/07/1946,3.36
01/08/1946,2.86
01/09/1946,-2.46
01/10/1946,1.04
01/11/1946,1.28
01/12/1946,-0.32
01/01/1947,16.8
01/02/1947,3.24
01/03/1947,3.42
01/04/1947,-0.99
01/05/1947,0.64
01/06/1947,-1.18
01/07/1947,0.49
01/08/1947,0.0
01/09/1947,-0.03
01/10/1947,1.3
01/11/1947,0.59
01/12/1947,-0.97
01/01/1948,6.13
01/02/1948,0.29
01/03/1948,0.63
01/04/1948,1.47
01/05/1948,-0.09
01/06/1948,1.97
01/07/1948,0.0
01/08/1948,-0.84
01/09/1948,1.45
01/10/1948,-5.41
01/11/1948,-1.25
01/12/1948,-0.74
01/01/1949,0.12
01/02/1949,2.32
01/03/1949,-0.24
01/04/1949,1.05
01/05/1949,0.89
01/06/1949,-0.86
01/07/1949,-1.11
01/08/1949,0.07
01/09/1949,-0.37
01/10/1949,-0.32
01/11/1949,1.82
01/12/1949,0.84
01/01/1950,1.53
01/02/1950,0.49
01/03/1950,0.63
01/04/1950,0.63
01/05/1950,1.3
01/06/1950,-1.33
01/07/1950,0.51
01/08/1950,0.9
01/09/1950,2.6
01/10/1950,0.2
01/11/1950,-2.09
01/12/1950,-1.61
01/01/1951,2.45
01/02/1951,2.05
01/03/1951,0.6
01/04/1951,1.16
01/05/1951,1.67
01/06/1951,2.47
01/07/1951,1.89
