x;y
JAN/21;0.8921430836137167
FEV/21;2.7992305398997885
MAR/21;4.140343654320322
ABR/21;5.078034422218791
MAI/21;7.409602634904
JUN/21;9.729931808609859
JUL/21;10.658276428304458
AGO/21;11.171723051150707
SET/21;11.742074702934534
OUT/21;12.697511321853039
NOV/21;13.455259160408396
