x;y
JAN/09;31480.9
JAN/10;82389.9
JAN/11;102427.2
JAN/12;92568.4
JAN/13;75211.0
JAN/14;87714.0
JAN/15;64738.2
JAN/16;74294.6
JAN/17;68885.5
JAN/18;78162.7
JAN/19;69174.4
JAN/20;37786.3
JAN/21;46441.1
