x;y
FEV/21;-3.2354980355904894
MAR/21;-1.7196083114401683
ABR/21;-9.501822600243004
MAI/21;6.417830290010751
JUN/21;6.333585667423658
JUL/21;5.552918841955368
AGO/21;-0.989208633093519
SET/21;-2.7020890099909156
OUT/21;-2.7771295215869407
NOV/21;-0.312049927988467
DEZ/21;6.790272092463279
JAN/22;3.134160090191651
FEV/22;-1.3117621337997432
