x;y
FEV/22;8019.144719
FEV/22;8000.028606
FEV/22;7995.285525
FEV/22;8000.905473
FEV/22;7986.300489
FEV/22;8002.682042
FEV/22;8000.985728
FEV/22;8009.906914
MAR/22;8009.560607
MAR/22;8007.861573
MAR/22;7990.682759
MAR/22;7970.016961
MAR/22;7960.279918
