x;y
2010;5.909068347266211
2011;6.503109040628829
2012;5.838568997639171
2013;5.910818080013747
2014;6.407616596391974
2015;10.673497995621716
2016;6.288055054224473
2017;2.9473499083459087
2018;3.745482121827348
2019;4.306039984113186
2020;4.517341500509886
2021;10.061054893257904
2022;5.784841959607756
2023;2.9532343600921607
