x;y
FEV/22;5073.005584
FEV/22;5075.850062
FEV/22;5078.890503
FEV/22;5082.509662
FEV/22;5086.101457
FEV/22;5088.664228
FEV/22;5090.746614
FEV/22;5092.73612
MAR/22;5094.822241
MAR/22;5096.954679
MAR/22;5098.606908
MAR/22;5100.589661
MAR/22;5102.707734
