x;y
DEZ/20;8.664586261589434
JAN/21;9.39264537538429
FEV/21;10.175676507080356
MAR/21;11.951733384409113
ABR/21;12.81925450241741
MAI/21;14.615866037764679
JUN/21;16.88350223683006
JUL/21;17.352732211233103
AGO/21;17.049379066747928
SET/21;16.371976595783977
OUT/21;15.353804587721086
NOV/21;14.686731193995017
DEZ/21;14.027932211756955
