x;y
NOV/20;8.275919894224316
DEZ/20;8.808646321824721
JAN/21;9.367297368697812
FEV/21;11.068517874672779
MAR/21;12.23031397178258
ABR/21;12.99133664940786
MAI/21;15.264464887401562
JUN/21;17.35741100880521
JUL/21;16.97997346136586
AGO/21;16.681194403468847
SET/21;15.934557586157428
OUT/21;14.93982707069934
NOV/21;14.250841690672477
