x;y
OUT/21;0.6428961405942291
NOV/21;0.018327051736344302
DEZ/21;0.870833535657467
JAN/22;1.817549328421375
FEV/22;1.832918673433248
MAR/22;1.7407971295068103
ABR/22;1.4112920585009014
MAI/22;0.5216465488037558
JUN/22;0.5852428263622089
JUL/22;0.20614972768082662
AGO/22;-0.698293943789563
SET/22;-0.9460727558725512
JAN/23;-0.8798825687323042
