x;y
2010;7.7698426081401095
2011;7.489102312645679
2012;7.119440531912957
2013;8.094374074116528
2014;6.951740989615174
2015;7.481466029608064
2016;6.1256962243690705
2017;4.251326226260366
2018;3.8397496227077887
2019;4.154019006349818
2020;8.808646321824721
2021;13.455259160408396
