data,valor
2001-07-01,1.0093
2001-08-01,1.0143
2001-09-01,1.0265
2001-10-01,1.0391
2001-11-01,1.0326
2001-12-01,1.0289
2002-01-01,1.019
2002-02-01,1.0103
2002-03-01,1.0102
2002-04-01,1.0095
2002-05-01,1.0017
2002-06-01,0.9908
2002-07-01,0.94
2002-08-01,0.9122
2002-09-01,0.9349
2002-10-01,1.0136
2002-11-01,1.2984
2002-12-01,1.3133
2003-01-01,1.3855
2003-02-01,1.5689
2003-03-01,1.5856
2003-04-01,1.5616
2003-05-01,1.5058
2003-06-01,1.348
2003-07-01,1.2033
2003-08-01,1.2079
2003-09-01,1.2331
2003-10-01,1.2006
2003-11-01,1.1759
2003-12-01,1.1911
2004-01-01,1.2052
2004-02-01,1.1701
2004-03-01,1.0545
2004-04-01,1.0315
2004-05-01,1.052016370498113
2004-06-01,1.1364964911945237
2004-07-01,1.1616068121478988
2004-08-01,1.261789633687829
2004-09-01,1.2733800233182737
2004-10-01,1.3473856607208652
2004-11-01,1.4851688351920693
2004-12-01,1.531632593662917
2005-01-01,1.5170450829856281
2005-02-01,1.50867857556859
2005-03-01,1.5047889635736997
2005-04-01,1.5078300143484498
2005-05-01,1.4485309335327594
2005-06-01,1.3532526302836398
2005-07-01,1.3757546792895297
2005-08-01,1.3922716498316499
2005-09-01,1.4335797434942978
2005-10-01,1.5329631925991536
2005-11-01,1.5565893299302884
2005-12-01,1.6262779014447208
2006-01-01,1.7824537031795453
2006-02-01,1.8279235487236913
2006-03-01,2.0365563228561534
2006-04-01,2.0640398423817863
2006-05-01,1.8834494895010594
2006-06-01,1.7358846895826026
2006-07-01,1.7333609572442443
2006-08-01,1.7308699848209432
2006-09-01,1.6880499898394636
2006-10-01,1.6351458489154824
2006-11-01,1.6021578383552901
2006-12-01,1.5937639651842377
2007-01-01,1.656296623748751
2007-02-01,1.6532913219123335
2007-03-01,1.6502818659800507
2007-04-01,1.7265199434844039
2007-05-01,1.7282457011912467
2007-06-01,1.5922532201021702
2007-07-01,1.4929264909847435
2007-08-01,1.4567025813404495
2007-09-01,1.4389246028073424
2007-10-01,1.4240658766377152
2007-11-01,1.4871606122072654
2007-12-01,1.5789240403246187
2008-01-01,1.5881718192156136
2008-02-01,1.5605218122858542
2008-03-01,1.5655464008791746
2008-04-01,1.5673048715203426
2008-05-01,1.5731791594912232
2008-06-01,1.557383524604939
2008-07-01,1.5727274321824167
2008-08-01,1.5839175164696326
2008-09-01,1.5951612208258528
2008-10-01,1.6074073516047256
2008-11-01,1.6038263641533719
2008-12-01,1.6029263831514602
2009-01-01,1.6021664473684212
2009-02-01,1.621899877644812
2009-03-01,1.6082930614110833
2009-04-01,1.5723799188136856
2009-05-01,1.5386072606280266
2009-06-01,1.5013032219755253
2009-07-01,1.5251317423465256
2009-08-01,1.5400387363883847
2009-09-01,1.565640310250544
2009-10-01,1.6957306088735054
2009-11-01,1.7538848061912953
2009-12-01,1.7831025911595733
2010-01-01,1.943577625037536
2010-02-01,2.0249456732758344
2010-03-01,1.9074176157192435
2010-04-01,1.7719507298720842
2010-05-01,1.7093776816608997
2010-06-01,1.649785692823877
2010-07-01,1.654163234149554
2010-08-01,1.6802247188164963
2010-09-01,1.6935962465713872
2010-10-01,1.77121664626683
2010-11-01,1.8175352767833226
2010-12-01,1.8618842789667036
2011-01-01,1.9148066336953016
2011-02-01,1.9466730130767667
2011-03-01,2.131147357117289
2011-04-01,2.382095457537854
2011-05-01,2.192524147763436
2011-06-01,2.0105595782662053
2011-07-01,2.0572842788360894
2011-08-01,2.0712373967945603
2011-09-01,2.1134849359446326
2011-10-01,2.1162894342450356
2011-11-01,2.130865693857481
2011-12-01,2.151151411079588
2012-01-01,2.1449345395150146
2012-02-01,2.1112819762387716
2012-03-01,2.112865031219483
2012-04-01,2.124536938218902
2012-05-01,2.1200775167125445
2012-06-01,2.106948379678659
2012-07-01,2.0916535566627794
2012-08-01,2.074143656562886
2012-09-01,2.0717137252516653
2012-10-01,2.067522909977849
2012-11-01,2.0658877255779267
2012-12-01,2.089277697587416
2013-01-01,2.1033816946240904
2013-02-01,2.145067976665643
2013-03-01,2.192313828971188
2013-04-01,2.2082894994293167
2013-05-01,2.195770276644746
2013-06-01,2.1396881393762786
2013-07-01,2.113691078426383
2013-08-01,2.100161983720229
2013-09-01,2.0910985049642115
2013-10-01,2.0939933977584326
2013-11-01,2.1035348083515113
2013-12-01,2.16954627865193
2014-01-01,2.1908475832193344
2014-02-01,2.213297888409856
2014-03-01,2.2910809239940386
2014-04-01,2.3123543706246816
2014-05-01,2.4220882352941175
2014-07-01,2.2241118903581563
2014-08-01,2.2140788304841026
2014-09-01,2.2127130785158657
2014-10-01,2.2071019325502084
2014-11-01,2.215391402423305
2014-12-01,2.2281543016730883
2015-01-01,2.2418941483534187
2015-02-01,2.383080660362029
2015-03-01,2.388533312700467
2015-04-01,2.369034418467002
2015-05-01,2.3385446920137314
2015-06-01,2.3140580196263234
2015-07-01,2.305548914347409
2015-08-01,2.27927380077674
2015-09-01,2.27539374749499
2015-10-01,2.5128651230322485
2015-11-01,2.7114219610723467
2015-12-01,2.8092122807800437
2016-01-01,2.8756451566473156
2016-02-01,2.962968135742618
2016-03-01,3.0507758541762033
2016-04-01,2.975340131484236
2016-05-01,2.760797292261831
2016-06-01,2.7150081075126677
2016-07-01,2.7013532558924185
2016-08-01,2.7208253358925143
2016-09-01,2.742131427764174
2016-10-01,2.8615818676903846
2016-11-01,2.983960131628908
2016-12-01,3.008895135394201
2017-01-01,3.0764855795545447
2017-02-01,3.06074681615326
2017-03-01,2.971372144039735
2017-04-01,2.8703691784535015
2017-05-01,2.8221232688102376
2017-06-01,2.7359531735782276
2017-07-01,2.7004866606213906
2017-08-01,2.837696596066566
2017-09-01,2.852632698668097
2017-10-01,2.8740836247086246
2017-11-01,2.962923292224263
2017-12-01,3.0411134917077542
2018-01-01,3.1445940565611785
2018-02-01,3.196360200274887
2018-03-01,3.215361651169344
2018-04-01,3.222922921257364
2018-05-01,3.0963683726963196
2018-06-01,3.1762388516845768
2018-07-01,3.095150818202197
2018-08-01,2.9635168438962145
2018-09-01,3.065267462336138
2018-10-01,3.178742401370813
2018-11-01,3.1636550050836494
2018-12-01,3.0803441195075667
2019-01-01,3.07451772088159
2019-02-01,3.052600038680979
2019-03-01,3.197952371742179
2019-04-01,3.2630805281069333
2019-05-01,3.2986420395421434
2019-06-01,3.1573838359352275
2019-07-01,3.0703046203294493
2019-08-01,3.1025416531001446
2019-09-01,3.123024627436856
2019-10-01,3.157431685208076
2019-11-01,3.2053057583522704
2019-12-01,3.3163192791567493
2020-01-01,3.429366532645748
2020-02-01,3.451615130138652
2020-03-01,3.4270980307479704
2020-04-01,3.0813573078767273
2020-05-01,2.8551850789793436
2020-06-01,2.918337137239817
2020-07-01,3.0211295105629183
2020-08-01,3.04038821513314
2020-10-01,3.2879875776397514
2020-11-01,3.3340542569769087
2020-12-01,3.3995586586484556
2021-01-01,3.4300389084872385
2021-02-01,3.63467758062935
2021-03-01,4.245686346863469
2021-04-01,4.073844810543657
2021-05-01,4.4211234093978815
2021-06-01,4.576388725259189
2021-07-01,4.587685455335526
2021-08-01,4.721912938728577
2021-09-01,4.934991840487272
2021-10-01,5.096472555849147
2021-11-01,5.537579449483891
2021-12-01,5.37128105320304
2022-01-01,5.267451307892651
2022-02-01,5.024503676261043
2022-03-01,4.952886618325643
