index,Date,Open,High,Low,Close,Volume
0,2011-08-11,224.42999267578,224.4700012207,224.38999938965,224.38999938965,n/a
1,2011-08-14,224.66000366211,226.88999938965,224.66000366211,226.88999938965,n/a
2,2011-08-15,226.88999938965,227.38000488281,226.88000488281,227.16999816895,n/a
3,2011-08-16,224.97999572754,225.24000549316,224.97999572754,225.14999389648,n/a
4,2011-08-17,226.17999267578,226.21000671387,226.17999267578,226.17999267578,n/a
5,2011-08-18,227.22999572754,227.22999572754,227.19000244141,227.2200012207,n/a
6,2011-08-21,227.2200012207,227.36000061035,227.2200012207,227.36000061035,n/a
7,2011-08-22,227.36000061035,227.44999694824,227.30999755859,227.30999755859,n/a
8,2011-08-23,227.30999755859,227.38000488281,226.86000061035,226.94000244141,n/a
9,2011-08-24,223.64999389648,227.44999694824,223.64999389648,227.44999694824,n/a
10,2011-08-25,227.0,227.0,226.88999938965,226.96000671387,n/a
11,2011-08-29,226.83999633789,227.11000061035,225.57000732422,225.61000061035,n/a
12,2011-08-30,225.61000061035,225.75,225.61000061035,225.75,n/a
13,2011-09-01,225.75,225.75,225.52000427246,225.52000427246,n/a
14,2011-09-04,226.19999694824,226.22999572754,226.14999389648,226.14999389648,n/a
15,2011-09-05,226.14999389648,226.25999450684,222.66000366211,222.66000366211,n/a
16,2011-09-06,222.19999694824,222.25,222.13999938965,222.21000671387,n/a
17,2011-09-07,223.30999755859,224.22999572754,223.28999328613,223.30999755859,n/a
18,2011-09-08,223.30999755859,225.52000427246,222.21000671387,222.21000671387,n/a
19,2011-09-11,224.9700012207,225.88000488281,224.9700012207,225.63000488281,n/a
20,2011-09-12,221.24000549316,223.4700012207,221.24000549316,223.44999694824,n/a
21,2011-09-13,223.44999694824,223.53999328613,223.36000061035,223.41999816895,n/a
22,2011-09-15,222.94999694824,223.36999511719,221.7200012207,222.19000244141,n/a
23,2011-09-18,223.41999816895,224.46000671387,220.5,220.5,n/a
24,2011-09-19,223.24000549316,224.00999450684,223.24000549316,223.91999816895,n/a
25,2011-09-20,223.57000732422,224.16000366211,222.99000549316,222.99000549316,n/a
26,2011-09-21,222.99000549316,224.00999450684,222.99000549316,223.61999511719,n/a
27,2011-09-22,222.14999389648,225.67999267578,220.13000488281,225.63000488281,n/a
28,2011-09-25,225.55000305176,226.60000610352,224.55000305176,226.60000610352,n/a
29,2011-09-26,228.28999328613,228.28999328613,227.19000244141,227.33999633789,n/a
30,2011-09-27,227.05999755859,227.44000244141,227.05999755859,227.38999938965,n/a
31,2011-09-28,227.38999938965,227.47999572754,221.86000061035,221.86000061035,n/a
32,2011-09-29,221.21000671387,222.69999694824,221.21000671387,222.41999816895,n/a
33,2011-10-02,220.19000244141,220.19000244141,218.86999511719,218.86999511719,n/a
34,2011-10-03,218.86999511719,218.86999511719,218.66000366211,218.66000366211,n/a
35,2011-10-04,219.0,222.39999389648,218.7799987793,222.24000549316,n/a
36,2011-10-05,222.16999816895,223.2799987793,222.16999816895,223.25,n/a
37,2011-10-06,222.97999572754,222.97999572754,222.97999572754,222.97999572754,n/a
38,2011-10-09,222.63999938965,223.72999572754,222.63999938965,223.61000061035,n/a
39,2011-10-10,222.86000061035,223.9700012207,222.64999389648,222.69000244141,n/a
40,2011-10-11,222.69000244141,222.69000244141,219.83000183105,220.32000732422,n/a
41,2011-10-12,219.2799987793,219.2799987793,217.38000488281,217.38000488281,n/a
42,2011-10-13,216.63000488281,216.63000488281,215.55000305176,215.66000366211,n/a
43,2011-10-16,216.21000671387,216.91000366211,215.99000549316,216.91000366211,n/a
44,2011-10-17,220.13000488281,224.42999267578,220.13000488281,224.30000305176,n/a
45,2011-10-18,224.97999572754,224.97999572754,221.13000488281,222.25,n/a
46,2011-10-19,222.41000366211,223.5,222.41000366211,223.33000183105,n/a
47,2011-10-20,222.83999633789,222.88000488281,222.82000732422,222.82000732422,n/a
48,2011-10-23,221.89999389648,225.19999694824,221.89999389648,225.19999694824,n/a
49,2011-10-24,221.36000061035,221.44999694824,221.36000061035,221.44999694824,n/a
50,2011-10-25,221.78999328613,222.14999389648,221.38999938965,222.08000183105,n/a
51,2011-10-26,218.16999816895,219.71000671387,218.16999816895,219.60000610352,n/a
52,2011-10-27,219.27000427246,219.27000427246,218.05999755859,218.58999633789,n/a
53,2011-10-30,218.5,220.83000183105,218.5,220.52000427246,n/a
54,2011-11-01,220.83000183105,221.66000366211,220.83000183105,220.96000671387,n/a
55,2011-11-02,217.16999816895,217.25,216.2200012207,216.33000183105,n/a
56,2011-11-03,217.77000427246,217.77000427246,215.86999511719,215.91999816895,n/a
57,2011-11-06,215.55999755859,216.02000427246,213.99000549316,215.25,n/a
58,2011-11-07,216.10000610352,216.41999816895,216.10000610352,216.41999816895,n/a
59,2011-11-08,218.00999450684,218.02000427246,217.25,217.25,n/a
60,2011-11-09,219.92999267578,219.92999267578,215.82000732422,216.99000549316,n/a
61,2011-11-10,213.32000732422,220.2200012207,213.32000732422,220.14999389648,n/a
62,2011-11-13,218.08999633789,218.08999633789,214.83999633789,214.83999633789,n/a
63,2011-11-14,215.0299987793,215.0299987793,213.11999511719,213.11999511719,n/a
64,2011-11-15,213.52000427246,214.13999938965,213.52000427246,214.08999633789,n/a
65,2011-11-17,214.08999633789,215.44999694824,213.4700012207,214.78999328613,n/a
66,2011-11-20,214.77000427246,214.77000427246,209.19999694824,209.33000183105,n/a
67,2011-11-21,214.83999633789,214.83999633789,211.5,211.5,n/a
68,2011-11-22,212.52000427246,212.52000427246,208.10000610352,208.72999572754,n/a
69,2011-11-23,208.66999816895,210.58999633789,208.52000427246,210.58000183105,n/a
70,2011-11-24,210.58000183105,210.58000183105,208.33999633789,208.33999633789,n/a
71,2011-11-27,210.03999328613,210.2200012207,208.53999328613,208.61000061035,n/a
72,2011-11-28,203.78999328613,206.16000366211,203.78999328613,206.16000366211,n/a
73,2011-11-29,208.80999755859,210.21000671387,208.80999755859,210.21000671387,n/a
74,2011-11-30,208.99000549316,213.08999633789,208.99000549316,213.08999633789,n/a
75,2011-12-01,213.08999633789,213.08999633789,211.55999755859,211.92999267578,n/a
76,2011-12-04,211.96000671387,212.0,211.88999938965,211.94000244141,n/a
77,2011-12-05,210.2799987793,210.36000061035,210.21000671387,210.36000061035,n/a
78,2011-12-06,210.35000610352,213.7200012207,210.35000610352,213.67999267578,n/a
79,2011-12-07,212.69000244141,213.32000732422,212.69000244141,212.89999389648,n/a
80,2011-12-08,214.21000671387,216.36999511719,214.21000671387,216.36999511719,n/a
81,2011-12-11,213.24000549316,213.82000732422,212.94000244141,212.94000244141,n/a
82,2011-12-12,209.78999328613,209.78999328613,209.63999938965,209.63999938965,n/a
83,2011-12-13,209.64999389648,213.41999816895,209.64999389648,213.41999816895,n/a
84,2011-12-14,213.75,213.75,212.77000427246,212.7799987793,n/a
85,2011-12-15,212.7799987793,212.9700012207,212.7799987793,212.9700012207,n/a
86,2011-12-18,212.96000671387,212.96000671387,210.92999267578,211.0,n/a
87,2011-12-19,212.80000305176,212.83999633789,212.50999450684,212.61000061035,n/a
88,2011-12-20,213.05000305176,215.0,212.91999816895,212.91999816895,n/a
89,2011-12-21,212.91999816895,213.08999633789,212.91999816895,212.9700012207,n/a
90,2011-12-22,212.9700012207,213.03999328613,212.9700012207,213.03999328613,n/a
91,2011-12-26,213.11000061035,213.11000061035,213.07000732422,213.11000061035,n/a
