index,Date,Open,High,Low,Close,volume
1,2009-12-02,1.3802000284195,1.3826999664307,1.3786000013351,1.3818000555039,0
2,2009-12-03,1.3817000389099,1.3897000551224,1.3806999921799,1.3892999887466,0
3,2009-12-06,1.3885999917984,1.3924000263214,1.387099981308,1.3896000385284,0
4,2009-12-07,1.3897000551224,1.3948999643326,1.3878999948502,1.3944000005722,0
5,2009-12-08,1.3944000005722,1.394700050354,1.3892999887466,1.3907999992371,0
6,2009-12-09,1.3903000354767,1.3916000127792,1.3878999948502,1.3895000219345,0
7,2009-12-10,1.3895000219345,1.3939000368118,1.3883999586105,1.3918000459671,0
8,2009-12-13,1.3918999433518,1.3933000564575,1.3901000022888,1.390900015831,0
9,2009-12-14,1.390900015831,1.3960000276566,1.3907999992371,1.3954000473023,0
10,2009-12-15,1.394700050354,1.3981000185013,1.3942999839783,1.397400021553,0
11,2009-12-16,1.3973000049591,1.4054000377655,1.3971999883652,1.4039000272751,0
12,2009-12-17,1.4040999412537,1.4047000408173,1.400200009346,1.402899980545,0
13,2009-12-20,1.402999997139,1.406700015068,1.4019999504089,1.4062999486923,0
14,2009-12-21,1.4063999652862,1.4091999530792,1.4042999744415,1.4075000286102,0
15,2009-12-22,1.4074000120163,1.4120999574661,1.4072999954224,1.4088000059128,0
16,2009-12-23,1.4090000391007,1.4092999696732,1.4034999608993,1.4076999425888,0
17,2009-12-24,1.4074000120163,1.4074000120163,1.4074000120163,1.4074000120163,0
18,2009-12-27,1.4078999757767,1.4078999757767,1.4047000408173,1.4050999879837,0
19,2009-12-28,1.4052000045776,1.4076999425888,1.4017000198364,1.4055000543594,0
20,2009-12-29,1.4055000543594,1.4071999788284,1.4033000469208,1.4048000574112,0
21,2009-12-30,1.4050999879837,1.4059000015259,1.3997000455856,1.4048000574112,0
22,2009-12-31,1.4047000408173,1.4047000408173,1.4047000408173,1.4047000408173,0
23,2010-01-03,1.4043999910355,1.4069999456406,1.3966000080109,1.3976000547409,0
24,2010-01-04,1.397400021553,1.3981000185013,1.3931000232696,1.3969999551773,0
25,2010-01-05,1.3967000246048,1.3985999822617,1.3934999704361,1.393700003624,0
26,2010-01-06,1.3934999704361,1.3988000154495,1.3917000293732,1.3976000547409,0
27,2010-01-07,1.3973000049591,1.400200009346,1.3938000202179,1.3946000337601,0
28,2010-01-10,1.3906999826431,1.3906999826431,1.3871999979019,1.3884999752045,0
29,2010-01-11,1.3885999917984,1.3930000066757,1.3880000114441,1.3916000127792,0
30,2010-01-12,1.3916000127792,1.3927999734879,1.3875000476837,1.3880000114441,0
31,2010-01-13,1.388200044632,1.3894000053406,1.3851000070572,1.3876999616623,0
