data,valor
20120301,88011
20120401,88846
20120501,89379
20120601,89647
20120701,89786
20120801,90085
20120901,90320
20121001,90467
20121101,90555
20121201,90593
20130101,90284
20130201,89900
20130301,89688
20130401,90087
20130501,90545
20130601,90849
20130701,91103
20130801,91232
20130901,91438
20131001,91606
20131101,92000
20131201,92170
20140101,91870
20140201,91699
20140301,91456
20140401,91698
20140501,91892
20140601,92118
20140701,92056
20140801,92056
20140901,92407
20141001,92692
20141101,92878
20141201,92962
20150101,92743
20150201,92308
20150301,91962
20150401,92174
20150501,92147
20150601,92249
20150701,92231
20150801,92173
20150901,92201
20151001,92386
20151101,92287
20151201,92366
20160101,91803
20160201,91304
20160301,90708
20160401,90549
20160501,90708
20160601,90673
20160701,90327
20160801,90080
20160901,89821
20161001,89884
20161101,90149
20161201,90174
20170101,89746
20170201,89240
20170301,88846
20170401,89160
20170501,89623
20170601,90193
20170701,90585
20170801,91001
20170901,91268
20171001,91602
20171101,92025
20171201,92228
20180101,91857
20180201,91312
20180301,90879
20180401,91049
20180501,91177
20180601,91462
20180701,91905
20180801,92369
20180901,92930
20181001,93319
20181101,93615
20181201,93534
20190101,93051
20190201,92643
20190301,92621
20190401,93219
20190501,93761
20190601,94159
20190701,94395
20190801,94509
20190901,94737
20191001,95042
20191101,95410
20191201,95515
20200101,95123
20200201,94675
20200301,93115
20200401,90136
20200501,86714
20200601,84051
20200701,82725
20200801,82590
20200901,83439
20201001,85284
20201101,86573
20201201,87225
20210101,87214
20210201,87285
20210301,87082
20210401,87475
20210501,88151
20210601,89384
20210701,90666
20210801,91725
20210901,92976
20211001,93958
20211101,94930
20211201,95747
20220101,95428
20220201,95234
20220301,95275
20220401,96512
20220501,97516
20220601,98269
20220701,98666
