data,valor
20120301,2659
20120401,2668
20120501,2662
20120601,2668
20120701,2681
20120801,2690
20120901,2685
20121001,2682
20121101,2679
20121201,2673
20130101,2684
20130201,2700
20130301,2715
20130401,2721
20130501,2723
20130601,2745
20130701,2764
20130801,2782
20130901,2783
20131001,2791
20131101,2780
20131201,2759
20140101,2756
20140201,2782
20140301,2814
20140401,2812
20140501,2807
20140601,2792
20140701,2786
20140801,2806
20140901,2816
20141001,2827
20141101,2808
20141201,2809
20150101,2813
20150201,2808
20150301,2809
20150401,2802
20150501,2790
20150601,2797
20150701,2778
20150801,2765
20150901,2764
20151001,2753
20151101,2733
20151201,2718
20160101,2727
20160201,2711
20160301,2723
20160401,2710
20160501,2719
20160601,2691
20160701,2692
20160801,2716
20160901,2713
20161001,2718
20161101,2723
20161201,2737
20170101,2746
20170201,2755
20170301,2771
20170401,2759
20170501,2755
20170601,2744
20170701,2745
20170801,2741
20170901,2755
20171001,2765
20171101,2777
20171201,2779
20180101,2789
20180201,2800
20180301,2798
20180401,2807
20180501,2808
20180601,2804
20180701,2794
20180801,2805
20180901,2794
20181001,2797
20181101,2800
20181201,2817
20190101,2834
20190201,2844
20190301,2832
20190401,2817
20190501,2797
20190601,2798
20190701,2791
20190801,2803
20190901,2802
20191001,2824
20191101,2836
20191201,2827
20200101,2834
20200201,2836
20200301,2860
20200401,2891
20200501,2939
20200601,2984
20200701,3020
20200801,3015
20200901,3017
20201001,2973
20201101,2942
20201201,2898
20210101,2891
20210201,2866
20210301,2874
20210401,2840
20210501,2838
20210601,2794
20210701,2769
20210801,2730
20210901,2682
20211001,2642
20211101,2608
20211201,2586
20220101,2612
20220201,2615
20220301,2625
20220401,2615
20220501,2632
20220601,2652
