data,valor
19960201,-4.1
19960301,9.3
19960401,-6.1
19970101,4.6
19970201,0.7
19970301,1.5
19970401,-0.4
19980101,-1.9
19980201,0.6
19980301,-0.9
19980401,-3.1
19990101,-0.7
19990201,0.3
19990301,0.1
19990401,1.9
20000101,1.6
20000201,0.5
20000301,0.7
20000401,1.6
20010101,0.9
20010201,-2.4
20010301,-2.9
20010401,0.0
20020101,3.4
20020201,2.3
20020301,0.1
20020401,3.0
20030101,-5.0
20030201,0.4
20030301,3.6
20030401,1.2
20040101,1.8
20040201,2.1
20040301,3.7
20040401,-0.1
20050101,-1.6
20050201,3.4
20050301,-2.9
20050401,1.3
20060101,1.5
20060201,-1.7
20060301,1.5
20060401,2.9
20070101,1.2
20070201,2.8
20070301,0.2
20070401,0.9
20080101,2.8
20080201,1.2
20080301,2.0
20080401,-7.8
20090101,-5.5
20090201,3.6
20090301,4.0
20090401,4.2
20100101,1.7
20100201,2.3
20100301,0.2
20100401,1.6
20110101,1.0
20110201,2.3
20110301,-0.9
20110401,-0.2
20120101,0.7
20120201,-2.8
20120301,1.8
20120401,-0.8
20130101,0.0
20130201,3.6
20130301,0.1
20130401,-0.8
20140101,0.5
20140201,-3.2
20140301,-0.2
20140401,0.8
20150101,-1.7
20150201,-3.5
20150301,-1.7
20150401,-1.8
20160101,-0.5
20160201,0.1
20160301,-1.5
20160401,-1.8
20170101,1.3
20170201,-0.3
20170301,0.4
20170401,1.1
20180101,0.2
20180201,-0.6
20180301,0.4
20180401,-0.5
20190101,-0.5
20190201,0.2
20190301,0.1
20190401,0.1
20200101,-1.3
20200201,-12.2
20200301,14.7
20200401,1.6
20210101,0.9
20210201,-1.1
20210301,0.0
20210401,-0.9
20220101,0.6
20220201,2.2
