data,valor
19960101,-1.2
19960201,0.3
19960301,2.0
19960401,3.2
19970101,7.9
19970201,6.9
19970301,5.2
19970401,3.0
19980101,-0.5
19980201,-0.8
19980301,-0.5
19980401,-0.7
19990101,-0.9
19990201,-0.8
19990301,-0.5
19990401,0.4
20000101,3.0
20000201,3.6
20000301,4.0
20000401,4.0
20010101,4.0
20010201,3.6
20010301,1.7
20010401,0.8
20020101,0.2
20020201,0.5
20020301,1.2
20020401,1.3
20030101,0.0
20030201,-1.0
20030301,-0.9
20030401,-0.5
20040101,0.9
20040201,2.0
20040301,3.0
20040401,3.9
20050101,5.3
20050201,5.1
20050301,4.8
20050401,4.4
20060101,4.9
20060201,5.4
20060301,5.3
20060401,5.3
20070101,6.4
20070201,6.3
20070301,6.1
20070401,6.4
20080101,7.2
20080201,7.1
20080301,7.5
20080401,6.5
20090101,2.3
20090201,3.1
20090301,3.6
20090401,4.5
20100101,7.5
20100201,6.4
20100301,6.0
20100401,6.2
20110101,6.4
20110201,6.5
20110301,5.6
20110401,4.8
20120101,3.0
20120201,2.6
20120301,3.0
20120401,3.5
20130101,3.8
20130201,4.0
20130301,3.8
20130401,3.5
20140101,3.6
20140201,2.5
20140301,2.1
20140401,2.3
20150101,-0.6
20150201,-1.4
20150301,-2.3
20150401,-3.2
20160101,-5.6
20160201,-5.1
20160301,-4.3
20160401,-3.8
20170101,-0.5
20170201,0.5
20170301,1.4
20170401,2.0
20180101,3.6
20180201,2.9
20180301,2.6
20180401,2.4
20190101,2.5
20190201,2.5
20190301,2.6
20190401,2.6
20200101,-0.5
20200201,-6.3
20200301,-6.3
20200401,-5.4
20210101,-1.7
20210201,4.0
20210301,4.1
20210401,3.6
20220101,2.2
