data,valor
20000501,1.65
20000601,1.73
20000701,2.52
20000801,4.56
20000901,5.03
20001001,5.22
20001101,5.4
20001201,6.04
20010101,0.63
20010201,1.13
20010301,1.5
20010401,2.01
20010501,2.51
20010601,2.89
20010701,3.86
20010801,5.09
20010901,5.49
20011001,5.88
20011101,6.92
20011201,7.51
20020101,0.62
20020201,1.06
20020301,1.47
20020401,2.26
20020501,2.69
20020601,3.03
20020701,3.82
20020801,4.86
20020901,5.51
20021001,6.46
20021101,8.67
20021201,11.99
20030101,1.98
20030201,4.21
20030301,5.4
20030401,6.6
20030501,7.51
20030601,7.75
20030701,7.55
20030801,7.84
20030901,8.46
20031001,9.17
20031101,9.36
20031201,9.86
20040101,0.68
20040201,1.59
20040301,1.99
20040401,2.21
20040501,2.76
20040601,3.33
20040701,4.3
20040801,5.12
20040901,5.63
20041001,5.97
20041101,6.64
20041201,7.54
20050101,0.68
20050201,1.43
20050301,1.78
20050401,2.53
20050501,3.38
20050601,3.51
20050701,3.62
20050801,3.91
20050901,4.08
20051001,4.66
20051101,5.48
20051201,5.88
20060101,0.51
20060201,1.03
20060301,1.41
20060401,1.58
20060501,1.85
20060601,1.7
20060701,1.68
20060801,1.87
20060901,1.92
20061001,2.22
20061101,2.6
20061201,2.96
20070101,0.52
20070201,0.98
20070301,1.4
20070401,1.62
20070501,1.88
20070601,2.18
20070701,2.42
20070801,2.85
20070901,3.15
20071001,3.4
20071101,3.64
20071201,4.36
20080101,0.7
20080201,1.34
20080301,1.58
20080401,2.18
20080501,2.75
20080601,3.67
20080701,4.33
20080801,4.69
20080901,4.96
20081001,5.28
20081101,5.79
20081201,6.1
20090101,0.4
20090201,1.03
20090301,1.14
20090401,1.51
20090501,2.1
20090601,2.49
20090701,2.72
20090801,2.95
20090901,3.15
20091001,3.34
20091101,3.79
20091201,4.18
20100101,0.52
20100201,1.46
20100301,2.02
20100401,2.51
20100501,3.16
20100601,3.35
20100701,3.26
20100801,3.21
20100901,3.53
20101001,4.17
20101101,5.07
20101201,5.79
20110101,0.76
20110201,1.74
20110301,2.35
20110401,3.14
20110501,3.86
20110601,4.1
20110701,4.2
20110801,4.48
20110901,5.04
20111001,5.48
20111101,5.96
20111201,6.56
20120101,0.65
20120201,1.18
20120301,1.44
20120401,1.87
20120501,2.39
20120601,2.58
20120701,2.91
20120801,3.32
20120901,3.81
20121001,4.49
20121101,5.05
20121201,5.78
20130101,0.88
20130201,1.57
20130301,2.06
20130401,2.58
20130501,3.06
20130601,3.45
20130701,3.52
20130801,3.69
20130901,3.97
20131001,4.46
20131101,5.06
20131201,5.85
20140101,0.67
20140201,1.37
20140301,2.11
20140401,2.91
20140501,3.51
20140601,3.99
20140701,4.17
20140801,4.32
20140901,4.72
20141001,5.23
20141101,5.63
20141201,6.46
20150101,0.89
20150201,2.23
20150301,3.5
20150401,4.61
20150501,5.23
20150601,6.28
20150701,6.9
20150801,7.36
20150901,7.78
20151001,8.49
20151101,9.42
20151201,10.71
20160101,0.92
20160201,2.35
20160301,2.79
20160401,3.32
20160501,4.21
20160601,4.62
20160701,5.19
20160801,5.66
20160901,5.9
20161001,6.11
20161101,6.38
20161201,6.58
20170101,0.31
20170201,0.85
20170301,1.0
20170401,1.22
20170501,1.46
20170601,1.62
20170701,1.44
20170801,1.79
20170901,1.9
20171001,2.25
20171101,2.58
20171201,2.94
20180101,0.39
20180201,0.77
20180301,0.87
20180401,1.08
20180501,1.23
20180601,2.35
20180701,3.0
20180801,3.14
20180901,3.23
20181001,3.83
20181101,4.03
20181201,3.86
20190101,0.3
20190201,0.64
20190301,1.18
20190401,1.91
20190501,2.27
20190601,2.33
20190701,2.42
20190801,2.51
20190901,2.6
20191001,2.69
20191101,2.83
20191201,3.91
20200101,0.71
20200201,0.93
20200301,0.95
20200401,0.94
20200501,0.35
20200601,0.37
20200701,0.67
20200801,0.9
20200901,1.35
20201001,2.31
20201101,3.13
20201201,4.23
20210101,0.78
20210201,1.26
20210301,2.21
20210401,2.82
20210501,3.27
20210601,4.13
20210701,4.88
20210801,5.81
20210901,7.02
20211001,8.3
20211101,9.57
20211201,10.42
20220101,0.58
20220201,1.58
20220301,2.54
20220401,4.31
20220501,4.93
20220601,5.65
20220701,5.79
