data,valor
20000101,276927
20000201,292789
20000301,308896
20000401,320481
20010101,312470
20010201,323724
20010301,332524
20010401,347038
20020101,342297
20020201,367363
20020301,379795
20020401,399333
20030101,397242
20030201,418987
20030301,439350
20030401,462372
20040101,444783
20040201,481795
20040301,505252
20040401,525920
20050101,499710
20050201,535557
20050301,552859
20050401,582458
20060101,554270
20060201,581977
20060301,617848
20060401,655355
20070101,631423
20070201,670655
20070301,691846
20070401,726339
20080101,712055
20080201,769525
20080301,812603
20080401,815620
20090101,756127
20090201,803577
20090301,852843
20090401,920492
20100101,886397
20100201,944145
20100301,997935
20100401,1057370
20110101,1016531
20110201,1086712
20110301,1112334
20110401,1160805
20120101,1129474
20120201,1183126
20120301,1230449
20120401,1271711
20130101,1241613
20130201,1322580
20130301,1354134
20130401,1413292
20140101,1385982
20140201,1422323
20140301,1462126
20140401,1508522
20150101,1456654
20150201,1479965
20150301,1508228
20150401,1550940
20160101,1500319
20160201,1559071
20160301,1577172
20160401,1632766
20170101,1585585
20170201,1630638
20170301,1648631
20170401,1720626
20180101,1682460
20180201,1734454
20180301,1767868
20180401,1819359
20190101,1756054
20190201,1825143
20190301,1880548
20190401,1927386
20200101,1873398
20200201,1757517
20200301,1929703
20200401,2048979
20210101,2152622
20210201,2182049
20210301,2254492
20210401,2309564
20220101,2315709
20220201,2471837
20220301,2543645
20220401,2584126
20230101,2556531
