data,valor
19940801,842.85
19940901,856.05
19941001,883.01
19941101,912.11
19941201,929.32
19950101,1.44
19950201,2.46
19950301,4.13
19950401,6.72
19950501,8.96
19950601,11.33
19950701,14.07
19950801,15.24
19950901,16.59
19951001,18.22
19951101,20.0
19951201,21.98
19960101,1.46
19960201,2.18
19960301,2.48
19960401,3.43
19960501,4.75
19960601,6.15
19960701,7.42
19960801,7.96
19960901,7.98
19961001,8.39
19961101,8.76
19961201,9.12
19970101,0.81
19970201,1.26
19970301,1.95
19970401,2.56
19970501,2.68
19970601,3.04
19970701,3.22
19970801,3.19
19970901,3.29
19971001,3.59
19971101,3.75
19971201,4.34
19980101,0.85
19980201,1.39
19980301,1.89
19980401,2.35
19980501,3.09
19980601,3.24
19980701,2.95
19980801,2.45
19980901,2.13
19981001,2.24
19981101,2.06
19981201,2.49
19990101,0.65
19990201,1.95
19990301,3.25
19990401,3.74
19990501,3.79
19990601,3.86
19990701,4.63
19990801,5.21
19990901,5.62
19991001,6.63
19991101,7.63
19991201,8.43
20000101,0.61
20000201,0.66
20000301,0.79
20000401,0.88
20000501,0.83
20000601,1.13
20000701,2.54
20000801,3.78
20000901,4.23
20001001,4.39
20001101,4.7
20001201,5.27
20010101,0.77
20010201,1.26
20010301,1.75
20010401,2.6
20010501,3.19
20010601,3.81
20010701,4.96
20010801,5.79
20010901,6.26
20011001,7.25
20011101,8.64
20011201,9.44
20020101,1.07
20020201,1.38
20020301,2.01
20020401,2.71
20020501,2.8
20020601,3.42
20020701,4.61
20020801,5.51
20020901,6.39
20021001,8.06
20021101,11.72
20021201,14.74
20030101,2.47
20030201,3.97
20030301,5.39
20030401,6.84
20030501,7.9
20030601,7.84
20030701,7.88
20030801,8.08
20030901,8.96
20031001,9.39
20031101,9.79
20031201,10.38
20040101,0.83
20040201,1.22
20040301,1.8
20040401,2.22
20040501,2.63
20040601,3.14
20040701,3.89
20040801,4.41
20040901,4.59
20041001,4.77
20041101,5.23
20041201,6.13
20050101,0.57
20050201,1.01
20050301,1.75
20050401,2.68
20050501,3.39
20050601,3.28
20050701,3.31
20050801,3.31
20050901,3.47
20051001,4.07
20051101,4.63
20051201,5.05
20060101,0.38
20060201,0.61
20060301,0.88
20060401,1.0
20060501,1.13
20060601,1.06
20060701,1.18
20060801,1.16
20060901,1.32
20061001,1.75
20061101,2.18
20061201,2.81
20070101,0.49
20070201,0.91
20070301,1.36
20070401,1.62
20070501,1.88
20070601,2.2
20070701,2.53
20070801,3.13
20070901,3.39
20071001,3.7
20071101,4.15
20071201,5.16
20080101,0.69
20080201,1.17
20080301,1.69
20080401,2.34
20080501,3.32
20080601,4.26
20080701,4.87
20080801,5.09
20080901,5.25
20081001,5.75
20081101,6.17
20081201,6.48
20090101,0.64
20090201,0.95
20090301,1.15
20090401,1.71
20090501,2.32
20090601,2.75
20090701,2.99
20090801,3.07
20090901,3.24
20091001,3.48
20091101,3.86
20091201,4.11
20100101,0.88
20100201,1.59
20100301,2.31
20100401,3.05
20100501,3.5
20100601,3.38
20100701,3.31
20100801,3.24
20100901,3.79
20101001,4.75
20101101,5.83
20101201,6.46
20110101,0.94
20110201,1.48
20110301,2.15
20110401,2.89
20110501,3.48
20110601,3.7
20110701,3.7
20110801,4.14
20110901,4.61
20111001,4.94
20111101,5.54
20111201,6.08
20120101,0.51
20120201,0.9
20120301,1.08
20120401,1.73
20120501,2.29
20120601,2.56
20120701,3.0
20120801,3.46
20120901,4.11
20121001,4.85
20121101,5.42
20121201,6.2
20130101,0.92
20130201,1.44
20130301,2.05
20130401,2.66
20130501,3.02
20130601,3.3
20130701,3.17
20130801,3.33
20130901,3.61
20131001,4.25
20131101,4.81
20131201,5.56
20140101,0.63
20140201,1.27
20140301,2.1
20140401,2.9
20140501,3.52
20140601,3.79
20140701,3.92
20140801,4.11
20140901,4.62
20141001,5.02
20141101,5.57
20141201,6.23
20150101,1.48
20150201,2.66
20150301,4.21
20150401,4.95
20150501,5.99
20150601,6.8
20150701,7.42
20150801,7.69
20150901,8.24
20151001,9.07
20151101,10.28
20151201,11.28
20160101,1.51
20160201,2.47
20160301,2.93
20160401,3.58
20160501,4.6
20160601,5.09
20160701,5.76
20160801,6.09
20160901,6.18
20161001,6.36
20161101,6.43
20161201,6.58
20170101,0.42
20170201,0.66
20170301,0.98
20170401,1.06
20170501,1.43
20170601,1.12
20170701,1.3
20170801,1.27
20170901,1.24
20171001,1.62
20171101,1.8
20171201,2.07
20180101,0.23
20180201,0.41
20180301,0.48
20180401,0.69
20180501,1.12
20180601,2.57
20180701,2.83
20180801,2.83
20180901,3.14
20181001,3.55
20181101,3.29
20181201,3.43
20190101,0.36
20190201,0.9
20190301,1.68
20190401,2.29
20190501,2.44
20190601,2.45
20190701,2.55
20190801,2.68
20190901,2.63
20191001,2.67
20191101,3.22
20191201,4.48
20200101,0.19
20200201,0.36
20200301,0.54
20200401,0.31
20200501,0.06
20200601,0.36
20200701,0.8
20200801,1.16
20200901,2.04
20201001,2.95
20201101,3.93
20201201,5.45
20210101,0.27
20210201,1.09
20210301,1.96
20210401,2.35
20210501,3.33
20210601,3.95
20210701,5.01
20210801,5.94
20210901,7.21
20211001,8.45
20211101,9.36
20211201,10.16
20220101,0.67
20220201,1.68
20220301,3.42
20220401,4.49
