data,valor
20120101,4.5
20120201,4.0
20120301,5.0
20120401,4.5
20120501,4.5
20120601,4.4
20120701,4.2
20120801,4.2
20120901,4.1
20121001,4.4
20121101,4.4
20121201,4.3
20130101,5.0
20130201,3.6
20130301,3.0
20130401,4.2
20130501,4.1
20130601,4.1
20130701,4.3
20130801,4.0
20130901,4.1
20131001,4.1
20131101,4.1
20131201,4.1
20140101,5.5
20140201,6.2
20140301,5.0
20140401,4.2
20140501,3.9
20140601,3.5
20140701,3.3
20140801,3.0
20140901,3.0
20141001,2.9
20141101,2.7
20141201,2.5
20150101,-3.1
20150201,-3.5
20150301,-1.5
20150401,-1.9
20150501,-2.1
20150601,-2.1
20150701,-2.4
20150801,-2.6
20150901,-2.8
20151001,-3.1
20151101,-3.4
20151201,-3.6
20160101,-5.0
20160201,-4.4
20160301,-5.0
20160401,-4.9
20160501,-5.1
20160601,-4.9
20160701,-4.8
20160801,-4.7
20160901,-4.7
20161001,-5.0
20161101,-5.0
20161201,-5.0
20170101,-3.5
20170201,-4.4
20170301,-4.7
20170401,-5.0
20170501,-4.4
20170601,-4.1
20170701,-4.0
20170801,-3.8
20170901,-3.7
20171001,-3.4
20171101,-3.2
20171201,-2.8
20180101,-1.5
20180201,-1.9
20180301,-1.5
20180401,-0.7
20180501,-1.3
20180601,-0.9
20180701,-0.8
20180801,-0.5
20180901,-0.4
20181001,-0.2
20181101,-0.1
20181201,0.0
20190101,2.0
20190201,2.9
20190301,1.1
20190401,0.6
20190501,1.5
20190601,0.6
20190701,0.8
20190801,0.5
20190901,0.6
20191001,0.8
20191101,0.9
20191201,1.0
20200101,1.6
20200201,1.1
20200301,-0.2
20200401,-4.5
20200501,-7.6
20200601,-8.4
20200701,-8.9
20200801,-9.0
20200901,-8.8
20201001,-8.7
20201101,-8.3
20201201,-7.8
20210101,-5.0
20210201,-3.5
20210301,-0.8
20210401,3.8
20210501,7.3
20210601,9.5
20210701,10.7
20210801,11.4
20210901,11.5
20211001,11.0
20211101,10.9
20211201,10.9
20220101,9.5
