data,valor
20000501,6.57
20000601,6.68
20000701,6.67
20000801,7.92
20000901,7.9
20001001,7.23
20001101,6.36
20001201,6.04
20010101,6.01
20010201,6.18
20010301,6.47
20010401,6.5
20010501,6.93
20010601,7.25
20010701,7.42
20010801,6.57
20010901,6.49
20011001,6.69
20011101,7.57
20011201,7.51
20020101,7.5
20020201,7.44
20020301,7.48
20020401,7.78
20020501,7.7
20020601,7.65
20020701,7.47
20020801,7.28
20020901,7.54
20021001,8.1
20021101,9.27
20021201,11.99
20030101,13.5
20030201,15.48
20030301,16.33
20030401,16.74
20030501,17.24
20030601,17.12
20030701,16.01
20030801,15.17
20030901,15.12
20031001,14.84
20031101,12.69
20031201,9.86
20040101,8.46
20040201,7.09
20040301,6.31
20040401,5.33
20040501,5.01
20040601,5.36
20040701,6.53
20040801,7.09
20040901,7.0
20041001,6.64
20041101,7.13
20041201,7.54
20050101,7.54
20050201,7.36
20050301,7.31
20050401,7.88
20050501,8.19
20050601,7.72
20050701,6.84
20050801,6.3
20050901,5.95
20051001,6.21
20051101,6.36
20051201,5.88
20060101,5.7
20060201,5.47
20060301,5.49
20060401,4.89
20060501,4.31
20060601,4.03
20060701,3.89
20060801,3.8
20060901,3.69
20061001,3.41
20061101,2.99
20061201,2.96
20070101,2.97
20070201,2.91
20070301,2.95
20070401,3.0
20070501,2.99
20070601,3.44
20070701,3.71
20070801,3.95
20070901,4.2
20071001,4.15
20071101,4.0
20071201,4.36
20080101,4.55
20080201,4.74
20080301,4.55
20080401,4.94
20080501,5.25
20080601,5.89
20080701,6.3
20080801,6.23
20080901,6.2
20081001,6.26
20081101,6.54
20081201,6.1
20090101,5.79
20090201,5.77
20090301,5.65
20090401,5.4
20090501,5.44
20090601,4.89
20090701,4.47
20090801,4.34
20090901,4.27
20091001,4.14
20091101,4.09
20091201,4.18
20100101,4.31
20100201,4.63
20100301,5.09
20100401,5.22
20100501,5.26
20100601,5.06
20100701,4.74
20100801,4.44
20100901,4.57
20101001,5.03
20101101,5.47
20101201,5.79
20110101,6.04
20110201,6.08
20110301,6.13
20110401,6.44
20110501,6.51
20110601,6.55
20110701,6.75
20110801,7.1
20110901,7.33
20111001,7.12
20111101,6.69
20111201,6.56
20120101,6.44
20120201,5.98
20120301,5.61
20120401,5.25
20120501,5.05
20120601,5.0
20120701,5.24
20120801,5.35
20120901,5.31
20121001,5.56
20121101,5.64
20121201,5.78
20130101,6.02
20130201,6.18
20130301,6.43
20130401,6.51
20130501,6.46
20130601,6.67
20130701,6.4
20130801,6.15
20130901,5.93
20131001,5.75
20131101,5.78
20131201,5.85
20140101,5.63
20140201,5.65
20140301,5.9
20140401,6.19
20140501,6.31
20140601,6.41
20140701,6.51
20140801,6.49
20140901,6.62
20141001,6.62
20141101,6.42
20141201,6.46
20150101,6.69
20150201,7.36
20150301,7.9
20150401,8.22
20150501,8.24
20150601,8.8
20150701,9.25
20150801,9.57
20150901,9.57
20151001,9.77
20151101,10.28
20151201,10.71
20160101,10.74
20160201,10.84
20160301,9.95
20160401,9.34
20160501,9.62
20160601,8.98
20160701,8.93
20160801,8.95
20160901,8.78
20161001,8.27
20161101,7.64
20161201,6.58
20170101,5.94
20170201,5.02
20170301,4.73
20170401,4.41
20170501,3.77
20170601,3.52
20170701,2.78
20170801,2.68
20170901,2.56
20171001,2.71
20171101,2.77
20171201,2.94
20180101,3.02
20180201,2.86
20180301,2.8
20180401,2.8
20180501,2.7
20180601,3.68
20180701,4.53
20180801,4.3
20180901,4.28
20181001,4.53
20181101,4.39
20181201,3.86
20190101,3.77
20190201,3.73
20190301,4.18
20190401,4.71
20190501,4.93
20190601,3.84
20190701,3.27
20190801,3.22
20190901,3.22
20191001,2.72
20191101,2.67
20191201,3.91
20200101,4.34
20200201,4.21
20200301,3.67
20200401,2.92
20200501,1.96
20200601,1.92
20200701,2.13
20200801,2.28
20200901,2.65
20201001,3.52
20201101,4.22
20201201,4.23
20210101,4.3
20210201,4.57
20210301,5.52
20210401,6.17
20210501,7.27
20210601,8.13
20210701,8.59
20210801,9.3
20210901,10.05
20211001,10.34
20211101,10.73
20211201,10.42
20220101,10.2
20220201,10.76
20220301,10.79
20220401,12.03
20220501,12.2
20220601,12.04
20220701,11.39
