data,valor
19960201,1.5
19960301,1.7
19960401,-2.2
19970101,2.2
19970201,0.5
19970301,0.9
19970401,1.1
19980101,-1.1
19980201,1.1
19980301,0.8
19980401,-0.1
19990101,1.0
19990201,-0.1
19990301,0.2
19990401,1.0
20000101,0.8
20000201,1.4
20000301,1.3
20000401,1.1
20010101,-0.4
20010201,1.0
20010301,0.1
20010401,0.3
20020101,1.8
20020201,0.1
20020301,1.2
20020401,0.6
20030101,-0.3
20030201,-0.7
20030301,0.9
20030401,1.0
20040101,0.7
20040201,2.6
20040301,0.8
20040401,1.7
20050101,0.4
20050201,0.9
20050301,0.5
20050401,0.9
20060101,1.8
20060201,0.5
20060301,1.2
20060401,1.1
20070101,2.7
20070201,0.8
20070301,0.6
20070401,2.0
20080101,0.7
20080201,2.2
20080301,1.0
20080401,-1.8
20090101,0.6
20090201,1.0
20090301,1.7
20090401,1.8
20100101,1.7
20100201,0.7
20100301,1.5
20100401,1.3
20110101,1.1
20110201,0.6
20110301,-0.1
20110401,0.6
20120101,-0.1
20120201,2.0
20120301,0.9
20120401,0.6
20130101,0.4
20130201,1.1
20130301,0.6
20130401,0.4
20140101,0.7
20140201,-0.8
20140301,0.2
20140401,0.2
20150101,-0.7
20150201,-1.8
20150301,-1.1
20150401,-0.4
20160101,-1.0
20160201,0.3
20160301,-0.6
20160401,-0.5
20170101,0.4
20170201,1.1
20170301,0.6
20170401,0.3
20180101,0.8
20180201,0.3
20180301,0.7
20180401,-0.3
20190101,1.1
20190201,0.1
20190301,0.1
20190401,0.2
20200101,-1.9
20200201,-8.9
20200301,6.3
20200401,3.1
20210101,0.6
20210201,0.6
20210301,1.4
20210401,0.6
20220101,1.0
