data,valor
19790401,3.45
19790501,1.76
19790601,3.0
19790701,5.36
19790801,5.79
19790901,6.61
19791001,5.06
19791101,6.1
19791201,4.51
19800101,6.56
19800201,4.15
19800301,5.12
19800401,4.85
19800501,5.53
19800601,5.52
19800701,5.51
19800801,5.15
19800901,4.45
19801001,9.65
19801101,8.03
19801201,6.8
19810101,6.21
19810201,6.05
19810301,5.35
19810401,6.54
19810501,5.51
19810601,5.07
19810701,6.2
19810801,6.12
19810901,5.28
19811001,4.62
19811101,5.23
19811201,5.69
19820101,6.71
19820201,6.58
19820301,5.24
19820401,5.65
19820501,6.66
19820601,7.14
19820701,6.39
19820801,5.57
19820901,4.3
19821001,3.91
19821101,5.26
19821201,8.19
19830101,9.14
19830201,8.04
19830301,7.22
19830401,6.57
19830501,6.71
19830601,10.83
19830701,11.43
19830801,9.85
19830901,11.27
19831001,10.1
19831101,7.37
19831201,8.34
19840101,9.39
19840201,9.74
19840301,9.83
19840401,9.52
19840501,8.71
19840601,9.96
19840701,9.11
19840801,8.57
19840901,11.1
19841001,10.49
19841101,10.33
19841201,11.62
19850101,11.84
19850201,10.95
19850301,9.94
19850401,8.58
19850501,7.2
19850601,8.33
19850701,10.08
19850801,11.61
19850901,10.09
19851001,10.25
19851101,14.18
19851201,15.75
19860101,15.01
19860201,12.46
19860301,3.18
19860401,0.43
19860501,1.08
19860601,0.97
19860701,0.91
19860801,1.43
19860901,1.19
19861001,1.43
19861101,3.29
19861201,7.27
19870101,16.82
19870201,13.94
19870301,14.4
19870401,20.96
19870501,23.14
19870601,21.3
19870701,9.93
19870801,5.09
19870901,7.15
19871001,10.88
19871101,14.93
19871201,13.97
19880101,18.97
19880201,15.81
19880301,18.09
19880401,18.33
19880501,18.24
19880601,22.28
19880701,23.02
19880801,20.63
19880901,26.93
19881001,26.69
19881101,28.15
19881201,28.43
19890101,35.48
19890201,16.35
19890301,5.9
19890401,8.06
19890501,16.67
19890601,29.4
19890701,27.4
19890801,33.18
19890901,36.35
19891001,38.76
19891101,48.47
19891201,51.28
19900101,68.19
19900201,73.99
19900301,82.18
19900401,14.67
19900501,7.31
19900601,11.64
19900701,12.62
19900801,12.18
19900901,14.26
19901001,14.43
19901101,16.92
19901201,19.14
19910101,20.95
19910201,20.2
19910301,11.79
19910401,5.01
19910501,6.68
19910601,10.83
19910701,12.14
19910801,15.62
19910901,15.62
19911001,21.08
19911101,26.48
19911201,24.15
19920101,25.92
19920201,24.48
19920301,21.62
19920401,20.84
19920501,24.5
19920601,20.85
19920701,22.08
19920801,22.38
19920901,23.98
19921001,26.07
19921101,22.89
19921201,25.58
19930101,28.77
19930201,24.79
19930301,27.58
19930401,28.37
19930501,26.78
19930601,30.37
19930701,31.01
19930801,33.34
19930901,35.63
19931001,34.12
19931101,36.0
19931201,37.73
19940101,41.32
19940201,40.57
19940301,43.08
19940401,42.86
19940501,42.73
19940601,48.24
19940701,7.75
19940801,1.85
19940901,1.4
19941001,2.82
19941101,2.96
19941201,1.7
19950101,1.44
19950201,1.01
19950301,1.62
19950401,2.49
19950501,2.1
19950601,2.18
19950701,2.46
19950801,1.02
19950901,1.17
19951001,1.4
19951101,1.51
19951201,1.65
19960101,1.46
19960201,0.71
19960301,0.29
19960401,0.93
19960501,1.28
19960601,1.33
19960701,1.2
19960801,0.5
19960901,0.02
19961001,0.38
19961101,0.34
19961201,0.33
19970101,0.81
19970201,0.45
19970301,0.68
19970401,0.6
19970501,0.11
19970601,0.35
19970701,0.18
19970801,-0.03
19970901,0.1
19971001,0.29
19971101,0.15
19971201,0.57
19980101,0.85
19980201,0.54
19980301,0.49
19980401,0.45
19980501,0.72
19980601,0.15
19980701,-0.28
19980801,-0.49
19980901,-0.31
19981001,0.11
19981101,-0.18
19981201,0.42
19990101,0.65
19990201,1.29
19990301,1.28
19990401,0.47
19990501,0.05
19990601,0.07
19990701,0.74
19990801,0.55
19990901,0.39
19991001,0.96
19991101,0.94
19991201,0.74
20000101,0.61
20000201,0.05
20000301,0.13
20000401,0.09
20000501,-0.05
20000601,0.3
20000701,1.39
20000801,1.21
20000901,0.43
20001001,0.16
20001101,0.29
20001201,0.55
20010101,0.77
20010201,0.49
20010301,0.48
20010401,0.84
20010501,0.57
20010601,0.6
20010701,1.11
20010801,0.79
20010901,0.44
20011001,0.94
20011101,1.29
20011201,0.74
20020101,1.07
20020201,0.31
20020301,0.62
20020401,0.68
20020501,0.09
20020601,0.61
20020701,1.15
20020801,0.86
20020901,0.83
20021001,1.57
