data,valor
20120301,8.0
20120401,7.8
20120501,7.7
20120601,7.6
20120701,7.5
20120801,7.4
20120901,7.1
20121001,7.0
20121101,6.8
20121201,6.9
20130101,7.3
20130201,7.8
20130301,8.1
20130401,7.9
20130501,7.7
20130601,7.5
20130701,7.4
20130801,7.2
20130901,7.0
20131001,6.8
20131101,6.6
20131201,6.3
20140101,6.5
20140201,6.8
20140301,7.2
20140401,7.2
20140501,7.1
20140601,6.9
20140701,7.0
20140801,7.0
20140901,6.9
20141001,6.7
20141101,6.6
20141201,6.6
20150101,6.9
20150201,7.5
20150301,8.0
20150401,8.1
20150501,8.3
20150601,8.4
20150701,8.7
20150801,8.9
20150901,9.0
20151001,9.1
20151101,9.1
20151201,9.1
20160101,9.6
20160201,10.3
20160301,11.1
20160401,11.3
20160501,11.3
20160601,11.4
20160701,11.7
20160801,11.9
20160901,11.9
20161001,11.9
20161101,12.0
20161201,12.2
20170101,12.7
20170201,13.3
20170301,13.9
20170401,13.7
20170501,13.4
20170601,13.1
20170701,12.9
20170801,12.7
20170901,12.5
20171001,12.3
20171101,12.1
20171201,11.9
20180101,12.3
20180201,12.7
20180301,13.2
20180401,13.0
20180501,12.8
20180601,12.6
20180701,12.4
20180801,12.3
20180901,12.0
20181001,11.9
20181101,11.7
20181201,11.7
20190101,12.2
20190201,12.6
20190301,12.8
20190401,12.6
20190501,12.4
20190601,12.1
20190701,12.0
20190801,11.9
20190901,11.9
20191001,11.8
20191101,11.3
20191201,11.1
20200101,11.4
20200201,11.8
20200301,12.4
20200401,12.7
20200501,13.1
20200601,13.6
20200701,14.1
20200801,14.8
20200901,14.9
20201001,14.6
20201101,14.4
20201201,14.2
20210101,14.5
20210201,14.6
20210301,14.9
20210401,14.8
20210501,14.7
20210601,14.2
20210701,13.7
20210801,13.1
20210901,12.6
20211001,12.1
20211101,11.6
20211201,11.1
20220101,11.2
20220201,11.2
20220301,11.1
20220401,10.5
20220501,9.8
20220601,9.3
20220701,9.1
