data,valor
20070201,6.5
20070301,6.7
20070401,6.2
20080101,7.1
20080201,6.1
20080301,6.4
20080401,4.1
20090101,-10.8
20090201,-9.3
20090301,-8.1
20090401,-4.7
20100101,15.3
20100201,14.1
20100301,12.0
20100401,10.2
20110101,5.7
20110201,5.4
20110301,4.9
20110401,4.1
20120101,2.4
20120201,-0.5
20120301,-0.5
20120401,-0.7
20130101,-1.4
20130201,1.5
20130301,2.0
20130401,2.2
20140101,3.9
20140201,0.0
20140301,-1.2
20140401,-1.5
20150101,-4.1
20150201,-4.5
20150301,-4.9
20150401,-5.8
20160101,-7.4
20160201,-5.7
20160301,-4.9
20160401,-4.6
20170101,-1.9
20170201,-2.1
20170301,-1.5
20170401,-0.5
20180101,1.3
20180201,1.2
20180301,1.2
20180401,0.7
20190101,-1.5
20190201,-0.9
20190301,-0.9
20190401,-0.7
20200101,-1.0
20200201,-7.2
20200301,-4.9
20200401,-3.4
20210101,3.3
20210201,9.6
20210301,6.5
20210401,4.5
20220101,-1.5
