data,valor
19940801,3112.62
19940901,2301.83
19941001,1741.3
19941101,1293.98
19941201,929.32
19950101,638.85
19950201,430.93
19950301,277.08
19950401,170.53
19950501,93.52
19950601,33.39
19950701,26.84
19950801,25.81
19950901,25.52
19951001,23.79
19951101,22.04
19951201,21.98
19960101,22.01
19960201,21.64
19960301,20.05
19960401,18.22
19960501,17.27
19960601,16.3
19960701,14.87
19960801,14.28
19960901,12.98
19961001,11.84
19961101,10.55
19961201,9.12
19970101,8.42
19970201,8.14
19970301,8.56
19970401,8.2
19970501,6.95
19970601,5.92
19970701,4.85
19970801,4.3
19970901,4.38
19971001,4.29
19971101,4.09
19971201,4.34
19980101,4.38
19980201,4.47
19980301,4.28
19980401,4.12
19980501,4.75
19980601,4.55
19980701,4.07
19980801,3.59
19980901,3.16
19981001,2.98
19981101,2.64
19981201,2.49
19990101,2.28
19990201,3.05
19990301,3.86
19990401,3.88
19990501,3.19
19990601,3.1
19990701,4.16
19990801,5.25
19990901,5.99
19991001,6.89
19991101,8.08
19991201,8.43
20000101,8.39
20000201,7.06
20000301,5.84
20000401,5.44
20000501,5.34
20000601,5.58
20000701,6.26
20000801,6.96
20000901,7.0
20001001,6.15
20001101,5.47
20001201,5.27
20010101,5.44
20010201,5.9
20010301,6.27
20010401,7.07
20010501,7.73
20010601,8.06
20010701,7.76
20010801,7.31
20010901,7.32
20011001,8.16
20011101,9.24
20011201,9.44
20020101,9.77
20020201,9.57
20020301,9.72
20020401,9.55
20020501,9.03
20020601,9.04
20020701,9.08
20020801,9.16
20020901,9.58
20021001,10.26
20021101,12.55
20021201,14.74
20030101,16.33
20030201,17.66
20030301,18.54
20030401,19.36
20030501,20.44
20030601,19.64
20030701,18.32
20030801,17.53
20030901,17.51
20031001,16.15
20031101,12.76
20031201,10.38
20040101,8.62
20040201,7.47
20040301,6.62
20040401,5.6
20040501,4.99
20040601,5.57
20040701,6.3
20040801,6.64
20040901,5.95
20041001,5.72
20041101,5.8
20041201,6.13
20050101,5.86
20050201,5.91
20050301,6.08
20050401,6.61
20050501,6.93
20050601,6.28
20050701,5.54
20050801,5.01
20050901,4.99
20051001,5.42
20051101,5.53
20051201,5.05
20060101,4.85
20060201,4.63
20060301,4.15
20060401,3.34
20060501,2.75
20060601,2.79
20060701,2.87
20060801,2.85
20060901,2.86
20061001,2.71
20061101,2.59
20061201,2.81
20070101,2.93
20070201,3.12
20070301,3.3
20070401,3.44
20070501,3.57
20070601,3.97
20070701,4.19
20070801,4.82
20070901,4.92
20071001,4.78
20071101,4.79
20071201,5.16
20080101,5.36
20080201,5.43
20080301,5.5
20080401,5.9
20080501,6.64
20080601,7.28
20080701,7.56
20080801,7.15
20080901,7.04
20081001,7.26
20081101,7.2
20081201,6.48
20090101,6.43
20090201,6.25
20090301,5.92
20090401,5.83
20090501,5.45
20090601,4.94
20090701,4.57
20090801,4.44
20090901,4.45
20091001,4.18
20091101,4.17
20091201,4.11
20100101,4.36
20100201,4.77
20100301,5.3
20100401,5.49
20100501,5.31
20100601,4.76
20100701,4.44
20100801,4.29
20100901,4.68
20101001,5.39
20101101,6.08
20101201,6.47
20110101,6.53
20110201,6.36
20110301,6.31
20110401,6.3
20110501,6.44
20110601,6.8
20110701,6.87
20110801,7.4
20110901,7.3
20111001,6.66
20111101,6.18
20111201,6.08
20120101,5.63
20120201,5.47
20120301,4.97
20120401,4.88
20120501,4.86
20120601,4.9
20120701,5.36
20120801,5.39
20120901,5.58
20121001,5.99
20121101,5.95
20121201,6.2
20130101,6.63
20130201,6.77
20130301,7.22
20130401,7.16
20130501,6.95
20130601,6.97
20130701,6.38
20130801,6.07
20130901,5.69
20131001,5.58
20131101,5.58
20131201,5.56
20140101,5.26
20140201,5.39
20140301,5.62
20140401,5.82
20140501,6.08
20140601,6.06
20140701,6.33
20140801,6.35
20140901,6.59
20141001,6.34
20141101,6.33
20141201,6.23
20150101,7.13
20150201,7.68
20150301,8.42
20150401,8.34
20150501,8.76
20150601,9.31
20150701,9.81
20150801,9.88
20150901,9.9
20151001,10.33
20151101,10.97
20151201,11.28
20160101,11.31
20160201,11.08
20160301,9.91
20160401,9.83
20160501,9.82
20160601,9.49
20160701,9.56
20160801,9.62
20160901,9.15
20161001,8.5
20161101,7.39
20161201,6.58
20170101,5.44
20170201,4.69
20170301,4.57
20170401,3.99
20170501,3.35
20170601,2.56
20170701,2.08
20170801,1.73
20170901,1.63
20171001,1.83
20171101,1.95
20171201,2.07
20180101,1.87
20180201,1.81
20180301,1.56
20180401,1.69
20180501,1.76
20180601,3.53
20180701,3.61
20180801,3.64
20180901,3.97
20181001,4.0
20181101,3.56
20181201,3.43
20190101,3.57
20190201,3.94
20190301,4.67
20190401,5.07
20190501,4.78
20190601,3.31
20190701,3.16
20190801,3.28
20190901,2.92
20191001,2.55
20191101,3.37
20191201,4.48
20200101,4.3
20200201,3.92
20200301,3.31
20200401,2.46
20200501,2.05
20200601,2.35
20200701,2.69
20200801,2.94
20200901,3.89
20201001,4.77
20201101,5.2
20201201,5.45
20210101,5.53
20210201,6.22
20210301,6.94
20210401,7.59
20210501,8.9
20210601,9.22
20210701,9.85
20210801,10.42
20210901,10.78
20211001,11.08
20211101,10.96
20211201,10.16
20220101,10.6
20220201,10.8
20220301,11.73
20220401,12.47
