data,valor
19940901,1.63
19941001,1.9
19941101,2.95
19941201,2.25
19950101,1.78
19950201,1.22
19950301,1.28
19950401,1.95
19950501,2.77
19950601,2.25
19950701,2.59
19950801,1.49
19950901,0.97
19951001,1.34
19951101,1.46
19951201,1.36
19960101,1.63
19960201,1.2
19960301,0.62
19960401,0.7
19960501,1.32
19960601,1.11
19960701,1.37
19960801,0.7
19960901,0.11
19961001,0.14
19961101,0.41
19961201,0.2
19970101,1.13
19970201,0.71
19970301,0.59
19970401,0.68
19970501,0.5
19970601,0.55
19970701,0.31
19970801,0.17
19970901,-0.05
19971001,0.25
19971101,0.07
19971201,0.49
19980101,0.54
19980201,0.64
19980301,0.39
19980401,0.22
19980501,0.41
19980601,0.34
19980701,-0.11
19980801,-0.37
19980901,-0.44
19981001,0.01
19981101,-0.11
19981201,0.13
19990101,0.68
19990201,0.64
19990301,1.22
19990401,0.78
19990501,0.51
19990601,-0.02
19990701,0.79
19990801,0.81
19990901,0.47
19991001,0.8
19991101,0.99
19991201,0.91
20000101,0.65
20000201,0.34
20000301,0.09
20000401,0.47
20000501,0.09
20000601,0.08
20000701,0.78
20000801,1.99
20000901,0.45
20001001,0.18
20001101,0.17
20001201,0.6
20010101,0.63
20010201,0.5
20010301,0.36
20010401,0.5
20010501,0.49
20010601,0.38
20010701,0.94
20010801,1.18
20010901,0.38
20011001,0.37
20011101,0.99
20011201,0.55
20020101,0.62
20020201,0.44
20020301,0.4
20020401,0.78
20020501,0.42
20020601,0.33
20020701,0.77
20020801,1.0
20020901,0.62
20021001,0.9
20021101,2.08
20021201,3.05
20030101,1.98
20030201,2.19
20030301,1.14
20030401,1.14
20030501,0.85
20030601,0.22
20030701,-0.18
20030801,0.27
20030901,0.57
20031001,0.66
20031101,0.17
20031201,0.46
20040101,0.68
20040201,0.9
20040301,0.4
20040401,0.21
20040501,0.54
20040601,0.56
20040701,0.93
20040801,0.79
20040901,0.49
20041001,0.32
20041101,0.63
20041201,0.84
20050101,0.68
20050201,0.74
20050301,0.35
20050401,0.74
20050501,0.83
20050601,0.12
20050701,0.11
20050801,0.28
20050901,0.16
20051001,0.56
20051101,0.78
20051201,0.38
20060101,0.51
20060201,0.52
20060301,0.37
20060401,0.17
20060501,0.27
20060601,-0.15
20060701,-0.02
20060801,0.19
20060901,0.05
20061001,0.29
20061101,0.37
20061201,0.35
20070101,0.52
20070201,0.46
20070301,0.41
20070401,0.22
20070501,0.26
20070601,0.29
20070701,0.24
20070801,0.42
20070901,0.29
20071001,0.24
20071101,0.23
20071201,0.7
20080101,0.7
20080201,0.64
20080301,0.23
20080401,0.59
20080501,0.56
20080601,0.9
20080701,0.63
20080801,0.35
20080901,0.26
20081001,0.3
20081101,0.49
20081201,0.29
20090101,0.4
20090201,0.63
20090301,0.11
20090401,0.36
20090501,0.59
20090601,0.38
20090701,0.22
20090801,0.23
20090901,0.19
20091001,0.18
20091101,0.44
20091201,0.38
20100101,0.52
20100201,0.94
20100301,0.55
20100401,0.48
20100501,0.63
20100601,0.19
20100701,-0.09
20100801,-0.05
20100901,0.31
20101001,0.62
20101101,0.86
20101201,0.69
20110101,0.76
20110201,0.97
20110301,0.6
20110401,0.77
20110501,0.7
20110601,0.23
20110701,0.1
20110801,0.27
20110901,0.53
20111001,0.42
20111101,0.46
20111201,0.56
20120101,0.65
20120201,0.53
20120301,0.25
20120401,0.43
20120501,0.51
20120601,0.18
20120701,0.33
20120801,0.39
20120901,0.48
20121001,0.65
20121101,0.54
20121201,0.69
20130101,0.88
20130201,0.68
20130301,0.49
20130401,0.51
20130501,0.46
20130601,0.38
20130701,0.07
20130801,0.16
20130901,0.27
20131001,0.48
20131101,0.57
20131201,0.75
20140101,0.67
20140201,0.7
20140301,0.73
20140401,0.78
20140501,0.58
20140601,0.47
20140701,0.17
20140801,0.14
20140901,0.39
20141001,0.48
20141101,0.38
20141201,0.79
20150101,0.89
20150201,1.33
20150301,1.24
20150401,1.07
20150501,0.6
20150601,0.99
20150701,0.59
20150801,0.43
20150901,0.39
20151001,0.66
20151101,0.85
20151201,1.18
20160101,0.92
20160201,1.42
20160301,0.43
20160401,0.51
20160501,0.86
20160601,0.4
20160701,0.54
20160801,0.45
20160901,0.23
20161001,0.19
20161101,0.26
20161201,0.19
20170101,0.31
20170201,0.54
20170301,0.15
20170401,0.21
20170501,0.24
20170601,0.16
20170701,-0.18
20170801,0.35
20170901,0.11
20171001,0.34
20171101,0.32
20171201,0.35
20180101,0.39
20180201,0.38
20180301,0.1
20180401,0.21
20180501,0.14
20180601,1.11
20180701,0.64
20180801,0.13
20180901,0.09
20181001,0.58
20181101,0.19
20181201,-0.16
20190101,0.3
20190201,0.34
20190301,0.54
20190401,0.72
20190501,0.35
20190601,0.06
20190701,0.09
20190801,0.08
20190901,0.09
20191001,0.09
20191101,0.14
20191201,1.05
20200101,0.71
20200201,0.22
20200301,0.02
20200401,-0.01
20200501,-0.59
20200601,0.02
20200701,0.3
20200801,0.23
20200901,0.45
20201001,0.94
20201101,0.81
20201201,1.06
20210101,0.78
20210201,0.48
20210301,0.93
20210401,0.6
20210501,0.44
20210601,0.83
20210701,0.72
20210801,0.89
20210901,1.14
20211001,1.2
20211101,1.17
20211201,0.78
20220101,0.58
20220201,0.99
20220301,0.95
20220401,1.73
20220501,0.59
20220601,0.69
20220701,0.13
20220801,-0.73
20220901,-0.37
20221001,0.16
20221101,0.53
20221201,0.52
20230101,0.55
20230201,0.76
20230301,0.69
20230401,0.57
20230501,0.51
