data,valor
20120301,4062
20120401,4064
20120501,4107
20120601,4120
20120701,4125
20120801,4127
20120901,4122
20121001,4105
20121101,4107
20121201,4120
20130101,4107
20130201,4075
20130301,4048
20130401,4072
20130501,4093
20130601,4034
20130701,4043
20130801,3990
20130901,4066
20131001,4062
20131101,4055
20131201,4017
20140101,3974
20140201,3990
20140301,3957
20140401,3953
20140501,3950
20140601,3997
20140701,3982
20140801,3936
20140901,3967
20141001,3956
20141101,3958
20141201,3946
20150101,3990
20150201,3996
20150301,3967
20150401,3931
20150501,3949
20150601,3973
20150701,4021
20150801,4022
20150901,4016
20151001,4080
20151101,4095
20151201,4081
20160101,3988
20160201,3955
20160301,3957
20160401,3999
20160501,4076
20160601,4056
20160701,4025
20160801,3976
20160901,3995
20161001,4022
20161101,4009
20161201,4053
20170101,4018
20170201,4014
20170301,4027
20170401,4112
20170501,4140
20170601,4121
20170701,4098
20170801,4155
20170901,4214
20171001,4284
20171101,4300
20171201,4353
20180101,4322
20180201,4286
20180301,4203
20180401,4199
20180501,4188
20180601,4256
20180701,4288
20180801,4323
20180901,4322
20181001,4312
20181101,4345
20181201,4341
20190101,4309
20190201,4237
20190301,4205
20190401,4248
20190501,4295
20190601,4352
20190701,4398
20190801,4396
20190901,4418
20191001,4437
20191101,4465
20191201,4447
20200101,4396
20200201,4363
20200301,4195
20200401,3803
20200501,3421
20200601,3155
20200701,3078
20200801,3078
20200901,3162
20201001,3286
20201101,3394
20201201,3472
20210101,3461
20210201,3461
20210301,3455
20210401,3445
20210501,3527
20210601,3656
20210701,3861
20210801,3985
20210901,4052
20211001,4168
20211101,4247
20211201,4296
20220101,4217
20220201,4233
20220301,4205
20220401,4360
20220501,4373
20220601,4385
