data,valor
20121201,4.3
20130101,4.3
20130201,4.2
20130301,3.8
20130401,4.2
20130501,4.1
20130601,4.1
20130701,4.3
20130801,4.1
20130901,4.3
20131001,4.0
20131101,4.1
20131201,4.1
20140101,4.1
20140201,4.5
20140301,4.6
20140401,4.1
20140501,4.0
20140601,3.8
20140701,3.5
20140801,3.4
20140901,3.3
20141001,3.1
20141101,2.8
20141201,2.5
20150101,1.8
20150201,1.0
20150301,1.0
20150401,0.6
20150501,0.1
20150601,-0.2
20150701,-0.7
20150801,-1.1
20150901,-1.8
20151001,-2.5
20151101,-3.1
20151201,-3.6
20160101,-3.7
20160201,-3.7
20160301,-4.4
20160401,-4.6
20160501,-4.8
20160601,-4.9
20160701,-4.9
20160801,-5.0
20160901,-5.0
20161001,-5.1
20161101,-5.0
20161201,-5.0
20170101,-4.9
20170201,-5.0
20170301,-5.0
20170401,-5.1
20170501,-4.7
20170601,-4.7
20170701,-4.6
20170801,-4.5
20170901,-4.3
20171001,-3.7
20171101,-3.4
20171201,-2.8
20180101,-2.7
20180201,-2.4
20180301,-2.1
20180401,-1.4
20180501,-1.6
20180601,-1.2
20180701,-1.0
20180801,-0.6
20180901,-0.3
20181001,-0.2
20181101,0.0
20181201,0.0
20190101,0.2
20190201,0.7
20190301,0.6
20190401,0.4
20190501,1.1
20190601,0.7
20190701,0.9
20190801,0.6
20190901,0.7
20191001,0.8
20191101,0.9
20191201,1.0
20200101,1.0
20200201,0.7
20200301,0.7
20200401,-0.6
20200501,-2.6
20200601,-3.4
20200701,-4.5
20200801,-5.3
20200901,-6.0
20201001,-6.8
20201101,-7.4
20201201,-7.8
20210101,-8.4
20210201,-8.6
20210301,-8.0
20210401,-5.3
20210501,-2.1
20210601,0.4
20210701,2.9
20210801,5.1
20210901,6.8
20211001,8.1
20211101,9.5
20211201,10.9
20220101,12.2
20220201,13.0
20220301,13.6
