data,valor
20090101,-17.0
20090201,-16.5
20090301,-9.4
20090401,-14.1
20090501,-10.9
20090601,-10.7
20090701,-9.9
20090801,-6.8
20090901,-7.3
20091001,-2.6
20091101,5.4
20091201,18.9
20100101,15.9
20100201,16.9
20100301,18.7
20100401,16.5
20100501,14.3
20100601,11.2
20100701,9.4
20100801,8.5
20100901,6.4
20101001,2.0
20101101,5.3
20101201,2.7
20110101,2.2
20110201,7.3
20110301,-0.7
20110401,-1.8
20110501,2.7
20110601,0.3
20110701,-0.8
20110801,2.5
20110901,-1.0
20111001,-1.4
20111101,-2.4
20111201,-0.9
20120101,-4.9
20120201,-5.8
20120301,-4.5
20120401,-4.9
20120501,-4.3
20120601,-4.4
20120701,-1.5
20120801,0.6
20120901,-1.3
20121001,5.2
20121101,0.6
20121201,-3.6
20130101,6.5
20130201,-2.0
20130301,-2.0
20130401,9.8
20130501,2.5
20130601,3.5
20130701,3.4
20130801,0.5
20130901,3.7
20131001,0.7
20131101,1.3
20131201,-2.3
20140101,-2.0
20140201,4.8
20140301,-0.4
20140401,-5.7
20140501,-3.1
20140601,-6.7
20140701,-3.3
20140801,-5.1
20140901,-1.6
20141001,-2.9
20141101,-6.0
20141201,-2.6
20150101,-4.9
20150201,-9.3
20150301,-3.0
20150401,-7.5
20150501,-8.5
20150601,-2.6
20150701,-8.6
20150801,-8.2
20150901,-10.7
20151001,-11.0
20151101,-12.3
20151201,-12.0
20160101,-13.4
20160201,-9.4
20160301,-11.3
20160401,-6.6
20160501,-7.3
20160601,-5.2
20160701,-6.1
20160801,-4.7
20160901,-3.9
20161001,-7.3
20161101,-1.2
20161201,0.0
20170101,2.1
20170201,0.1
20170301,2.1
20170401,-4.5
20170501,4.5
20170601,0.9
20170701,2.8
20170801,3.9
20170901,2.6
20171001,5.5
20171101,4.8
20171201,4.9
20180101,5.6
20180201,1.8
20180301,1.0
20180401,9.0
20180501,-6.3
20180601,2.9
20180701,4.0
20180801,1.6
20180901,-2.4
20181001,0.7
20181101,-1.2
20181201,-3.8
20190101,-1.9
20190201,2.3
20190301,-6.1
20190401,-3.6
20190501,7.8
20190601,-5.8
20190701,-2.5
20190801,-2.1
20190901,1.1
20191001,1.3
20191101,-1.7
20191201,-1.3
20200101,-0.8
20200201,-0.3
20200301,-3.9
20200401,-27.7
20200501,-21.8
20200601,-8.7
20200701,-2.6
20200801,-2.4
20200901,3.9
20201001,0.3
20201101,2.6
20201201,8.3
20210101,2.4
20210201,0.3
20210301,10.5
20210401,34.8
20210501,24.1
20210601,12.1
20210701,1.4
20210801,-0.6
20210901,-4.1
20211001,-7.8
20211101,-4.4
20211201,-5.0
20220101,-7.2
20220201,-4.3
